id	name	mass [g/mol]	latitude [rad]	longitude [rad]
Top
9345	C276217	3317642.386991161	0.4894110839367109	-0.16764834992159725
9346	C2	24.022	0.7148613212682934	2.892956570007156
9347	C	12.011	0.8851975275125973	1.4309761685917104
9349	C2	24.022	0.7817604510670957	1.6037438040275924
9350	C2	24.022	0.46473460044897785	1.7965545753783245
9351	C2	24.022	1.4436717635275824	1.078539626623997
9352	C2	24.022	0.5247643492603729	1.4755676017632773
9353	C	12.011	0.5766979848682727	-0.44746858043682824
9354	C2	24.022	0.792570338772709	0.7986389687927887
9355	C2	24.022	0.05594396091528913	-1.7902815993483516
9356	C3	36.033	0.3141414913880626	2.702684640368129
9357	C2	24.022	0.5549568348290883	0.9134005558326348
9358	C2	24.022	0.45886087155452265	1.4137893724772412
9359	C	12.011	0.40388137606196006	1.4779376652882954
9360	C2	24.022	0.7888234790192481	0.6621632890896899
9361	C3	36.033	0.8640139439354284	1.397997564880202
9362	C3	36.033	0.3026130350587749	-0.7236712500311928
9363	C	12.011	0.9003658400979102	0.007994730757061476
9364	C	12.011	0.46612897687798605	0.6676776262089597
9365	C2	24.022	0.05411870312740931	0.9806594412324632
9366	C2	24.022	0.5259635772046476	0.8005070155969612
9367	C2	24.022	0.1596045117285924	-0.10551564064420443
9368	C2	24.022	0.6225903486910713	-2.5898054456912254
9369	C3	36.033	0.3260906649952531	-1.830758659192115
9370	C2	24.022	0.17185728083129487	-1.2949056863753525
9374	C2	24.022	0.5342803605499575	-0.5329459374230608
9375	C2	24.022	0.5000156285408787	2.4137989264735844
9377	C2	24.022	0.35748271218378525	-1.30023787123162
9378	C2	24.022	0.6472969129847777	-0.12802029914448387
9379	C2	24.022	0.6146672951603663	-2.5188796765911246
9380	C3	36.033	0.3157560104517159	-0.1388991640937073
9381	C2	24.022	0.42897133179614433	2.1392782668459134
9382	C2	24.022	1.2573931170862132	-2.698565294509827
9383	C2	24.022	0.539438301130173	0.9382179496561104
9384	C2	24.022	0.6674944514322836	1.5931220769513974
9385	C2	24.022	0.9440118834393123	-2.134571634984992
9386	C	12.011	0.9821963516531426	-1.7643903698545025
9387	C3	36.033	0.3637448765643041	-1.5420598777123873
9388	C2	24.022	0.5390761981316935	0.25825814929496677
9389	C	12.011	0.4725370628899032	-2.539735611693402
9390	C2	24.022	0.6359954044555348	3.0227035380039995
9391	C2	24.022	0.6429019159924827	-1.0820982028722073
9392	C2	24.022	0.25658112381818776	1.7436664704849212
9393	C3	36.033	0.2502501455428237	-2.2324813427627626
9394	C2	24.022	1.5643507374661179	2.6109520303958687
9395	C2	24.022	0.19115971449716065	-2.878882612677823
9396	C2	24.022	0.8130892466047751	-2.9834407399991867
9397	C2	24.022	0.35742953826718205	2.255409131178125
9398	C2	24.022	1.1981237182381532	0.47654162706711933
9399	C2	24.022	0.07963596906766321	-0.5378460808062627
9400	C2	24.022	0.9564705593158375	-1.3386516001096305
9401	C2	24.022	0.7447943485004649	-2.432926883440101
9402	C2	24.022	1.0256839520415286	-2.0779571721033023
9403	C2	24.022	0.8849102607009997	-2.4803781103216447
9404	C3	36.033	0.8271893920958798	-1.5033327107695789
9405	C	12.011	0.654883657322697	-2.818882960376208
9406	C2	24.022	0.4986750396185788	-1.7992729084992283
9407	C2	24.022	1.0961977794218176	-2.7324058572053427
9408	C3	36.033	0.39871843073358176	-1.7715596965216611
9409	C2	24.022	0.28247189073318624	-1.9923375481100056
9410	C	12.011	0.6074076433474048	-2.564464378643205
9411	C	12.011	0.24191271540653872	2.2675211774742805
9412	C2	24.022	0.2866770380150145	-2.293297830552493
9413	C2	24.022	0.2841079116158631	2.73349660786671
9414	C2	24.022	0.40786897578601683	-2.9860978793581188
9415	C2	24.022	1.156917990413032	2.9431773239914714
9416	C2	24.022	0.5357899530772823	2.5635297384383904
9417	C2	24.022	0.6214563437890573	-2.6092117259856997
9418	C	12.011	0.17220896319897222	2.661743270626351
9419	C2	24.022	0.07607538058303752	-1.6225895602809208
9420	C2	24.022	0.7068554185150228	1.8485984437633796
9421	C2	24.022	0.2935275215896242	0.8461397275909852
9422	C2	24.022	0.35411032636689727	0.4961100309532252
9423	C2	24.022	0.4795807409399978	2.963417320143138
9424	C2	24.022	0.3342288299101579	-0.7463283017071891
9425	C2	24.022	0.76239528049911	0.8343415899632766
9426	C5	60.05499999999999	0.4825815281110142	1.0492166278357167
9427	C2	24.022	0.6820346403292563	-0.8602752001713336
9428	C2	24.022	0.3366664674240209	2.4050475570986602
9429	C2	24.022	0.9044853871626201	-2.657876520112286
9430	C2	24.022	0.7876772713827765	-0.12984440632631467
9431	C2	24.022	0.3265213690000267	0.22071696788712478
9432	C2	24.022	0.2637637680033785	0.977774392401954
9433	C2	24.022	1.3934219420771028	-0.90337435845301
9434	C3	36.033	0.3619835737508198	-1.6426368787802812
9435	C2	24.022	0.32453518395608105	1.4927910110433469
9436	C2	24.022	0.4303809417217553	-0.5361879675768175
9437	C2	24.022	0.5051378544074925	1.597778604711428
9438	C2	24.022	0.5931608530152411	1.9760626115462305
9439	C2	24.022	0.03399616646038765	-0.9617192380194016
9440	C2	24.022	0.30988831109479476	-1.0686543468968777
9441	C	12.011	0.5913713564624951	-0.43667801682214197
9442	C	12.011	0.29071572677334845	1.4904288891837518
9443	C	12.011	0.4918402108252661	0.7761223142991218
9444	C2	24.022	0.2923727025440083	2.672322168635402
9445	C2	24.022	0.4776761816086996	-1.2977690767031766
9446	C2	24.022	0.8438225048847087	-2.86331454367655
9447	C2	24.022	0.11901995079174582	2.0550161716618685
9448	C2	24.022	0.3917996801894255	-2.4160310756852272
9449	C2	24.022	0.8444488955501157	-0.9785804896539996
9450	C2	24.022	0.561701946267132	2.17184055674407
9451	C2	24.022	0.4095571636528106	-2.090897519445281
9452	C	12.011	0.8854295602168086	1.848875912245419
9453	C	12.011	0.6765179754363105	1.1882397071084119
9454	C2	24.022	0.7979090829105215	2.150062330648515
9455	C2	24.022	0.48508476906216436	-0.24649232693383538
9456	C2	24.022	0.34768406905371047	-1.2197274446447892
9457	C	12.011	0.4823095433404566	0.5556462489839842
9458	C2	24.022	0.24467615039373314	-0.7914545439086258
9459	C2	24.022	0.5439368860525942	-2.0035582540970243
9460	C4	48.044	0.6548556207710291	-2.406852687227759
9461	C2	24.022	0.6084099361245168	1.8715858933495573
9462	C3	36.033	1.082892546846669	2.6593906530081677
9463	C2	24.022	0.3333825975899007	2.670735940879773
9464	C	12.011	0.8216804674354282	-2.0993674136136824
9465	C2	24.022	0.4882936655500822	-2.669322387933345
9466	C3	36.033	0.8772337907864328	1.9870567187431165
9467	C	12.011	0.2615170529518941	-0.28341956654509953
9468	C	12.011	1.253325193002338	2.8232581969710506
9469	C2	24.022	0.6764987471953822	2.423930773512069
9470	C2	24.022	1.082381506504022	1.8646752942531186
9471	C2	24.022	0.4493637857060347	0.32028459501599693
9472	C	12.011	0.2521205770040449	-0.24741787141973298
9473	C2	24.022	0.6532810102959741	1.7675616814161896
9474	C2	24.022	0.6194346982023637	-0.9597784712779016
9475	C2	24.022	0.6298265628836928	2.27677696939419
9476	C2	24.022	0.2837219104186034	-1.0703254771673723
9477	C2	24.022	0.5446057627179222	-0.5140294655984576
9478	C	12.011	0.5448130323035159	0.35087776779534835
9479	C4	48.044	0.5175290095697825	0.7043259601692768
9480	C2	24.022	0.2720084809817765	0.007129677185098001
9481	C2	24.022	0.0481947732729135	-2.832066692785762
9482	C	12.011	0.515658488995661	-0.4403818458980055
9483	C	12.011	0.4005954516543018	1.5652910306123955
9484	C	12.011	0.39992720755551875	-3.090433807114914
9485	C2	24.022	0.46840810756990586	0.010269745030334235
9486	C3	36.033	0.10530339523751013	-1.987157909475106
9487	C2	24.022	0.18852221603863187	1.0780638712912505
9488	C2	24.022	0.1758770422151047	-0.5992279832533843
9489	C2	24.022	0.15916930463482498	0.43642446878256475
9490	C2	24.022	0.7805078972151979	-1.5546761550131318
9491	C2	24.022	0.562745770407265	-0.6815608911932877
9492	C2	24.022	0.4231162151195488	1.238793721201487
9493	C	12.011	0.2557554983259938	1.0363648005312784
9494	C2	24.022	0.6544623228965196	-1.0190413817441095
9495	C	12.011	1.1059670095655767	-1.0403726355147105
9496	C2	24.022	0.44784880668556354	0.389572343636806
9497	C2	24.022	0.44585563992396	-0.36908692723173026
9498	C	12.011	0.9156685601917557	-1.056457637707137
9499	C	12.011	0.16103860031952635	-0.8173093417259176
9500	C	12.011	0.34966153113770165	-3.1087037821178862
9501	C2	24.022	0.350413230652929	-0.7363729675937346
9502	C2	24.022	0.4002097192988894	-0.026886423420552252
9503	C	12.011	0.7220943341826296	-0.7612492142310132
9504	C	12.011	0.5381045632107335	0.4634584976882911
9505	C	12.011	0.2036301251359373	-1.8204628368010065
9506	C2	24.022	0.6819317381546437	0.12818512015071795
9507	C	12.011	0.24112357911666749	-2.7648721983141518
9508	C	12.011	0.2047341855075905	2.7558037488508598
9509	C2	24.022	0.3882683351788094	-1.5145807780602611
9510	C	12.011	0.5808692762853883	-0.7957321238398705
9511	C2	24.022	1.2515929954283243	0.7632783080585014
9512	C	12.011	0.5935646978018279	-0.47358020490448677
9513	C	12.011	0.25900600044680205	0.17448333620884027
9514	C2	24.022	0.5450264017724933	-0.6951523807535965
9515	C	12.011	0.30257425968792856	-2.856747757705904
9516	C	12.011	0.39220714299860887	1.2592958569660309
9517	C	12.011	0.6639259564422326	0.7683298900450238
9518	C	12.011	0.7984509379402353	-2.677184317664383
9519	C	12.011	0.2537708557132215	-2.397963542551666
9520	C	12.011	0.13691725164549434	0.9027562759562056
9521	C	12.011	0.36173048546157266	-0.9950133220250523
9522	C	12.011	0.554656121173186	0.9504799237078291
9523	C	12.011	0.4583502873640083	0.07016693023218233
Bottom
