Total	Internal	Translational
Top
11.3791342142	0.0	11.3791342142
52.0963802944	3.46977272416	48.6266075703
19.8960774513	4.29280616535	15.603271286
22.966197831	2.27622232687	20.6899755041
25.5201160163	3.00764021099	22.5124758053
105.227221433	0.0	105.227221433
46.7736233483	0.0	46.7736233483
9.21617828373	2.17101506547	7.04516321825
4.7030873788	0.0	4.7030873788
4.39453139785	1.84582305303	2.54870834482
26.2897149895	0.0	26.2897149895
428.016320195	0.0	428.016320195
315.417492775	1.91799891819e-30	315.417492775
91.7310755405	0.0	91.7310755405
28.6630541438	6.39836508895	22.2646890549
238.546745193	1.94796765129e-30	238.546745193
1.19976599003	0.599807199965	0.599958790067
6.17923051531	0.718036886455	5.46119362885
157.992538467	0.0	157.992538467
164.011469915	5.33420030527	158.67726961
8.16992937913	1.804281993	6.36564738613
54.6527779973	0.0	54.6527779973
67.9492879068	0.0	67.9492879068
250.99823981	1.91799891819e-30	250.99823981
76.0093078433	0.0	76.0093078433
5.90548091019	1.91771094311	3.98776996707
18.2697729374	1.19874932387e-31	18.2697729374
53.0453740267	0.0	53.0453740267
7.98018027124	0.0	7.98018027124
139.331250263	0.0	139.331250263
4.77818914336	3.04369945514e-32	4.77818914336
76.6708287475	7.46371858844	69.2071101591
21.9677652574	4.00369373542	17.964071522
7.28235133158	0.932632507155	6.34971882442
23.6682365335	0.526749902164	23.1414866314
9.09006457554	2.04912889863	7.04093567691
19.8488860338	0.937321694886	18.9115643389
13.0467603468	0.0	13.0467603468
46.4477756774	12.5886840826	33.8590915949
365.318711661	1.91799891819e-30	365.318711661
142.485485683	0.0	142.485485683
313.390266905	1.91799891819e-30	313.390266905
19.4929426642	1.87304581855e-33	19.4929426642
1.3530874025	0.580518652267	0.772568750236
13.0694783388	5.47469304612	7.59478529273
89.2214055841	1.94796765129e-30	89.2214055841
355.043496025	0.0	355.043496025
13.8336146272	4.2668491649	9.56676546232
6.53965955995	2.91319702282	3.62646253713
13.6813649455	1.23625348611	12.4451114594
4.69425504951	0.330593776227	4.36366127328
60.0642722784	0.0	60.0642722784
49.2462857092	2.37791594732	46.8683697619
503.573278264	0.0	503.573278264
51.5477745963	2.66962867209	48.8781459242
121.533216176	0.0	121.533216176
83.6900273064	1.91799891819e-30	83.6900273064
129.713459279	0.0	129.713459279
128.87877633	0.0	128.87877633
27.675199118	4.79616794912e-31	27.675199118
485.750061563	0.0	485.750061563
187.543083694	1.91799891819e-30	187.543083694
102.306951814	1.87304581855e-33	102.306951814
0.603693967683	0.0	0.603693967683
52.1602455989	4.60458831152	47.5556572874
15.2903134932	0.0	15.2903134932
135.746632212	4.79499729548e-31	135.746632212
16.195744401	1.19874932387e-31	16.195744401
140.478494934	1.91799891819e-30	140.478494934
280.216933876	0.0	280.216933876
1.4376513932	0.0	1.4376513932
25.1464916975	1.73326119036	23.4132305071
35.7212507968	0.0	35.7212507968
7.67918393131	1.14890890769	6.53027502363
14.3900585447	6.54871578437	7.84134276034
214.017518942	0.0	214.017518942
149.989315308	2.03787385058e-30	149.989315308
158.527336613	0.0	158.527336613
151.402549301	2.99687330967e-32	151.402549301
1085.66680021	9.76877833946	1075.89802187
10.2543360669	2.39749864774e-31	10.2543360669
6.15374251645	0.54465000458	5.60909251187
36.1525571247	4.79499729548e-31	36.1525571247
1.49848668322	0.408285007543	1.09020167568
132.09576259	4.79499729548e-31	132.09576259
136.920007367	0.0	136.920007367
1.10151450758	0.653764380837	0.447750126741
34.3602925048	0.0	34.3602925048
1.90758515502	0.022867321768	1.88471783326
25.1987503052	0.0	25.1987503052
19.4515745461	1.19874932387e-31	19.4515745461
5.61339089605	0.147692894981	5.46569800107
469.962883994	7.67199567277e-30	469.962883994
6.1082953852	0.669863943837	5.43843144136
3.81508596279	0.443142769981	3.37194319281
4.14052609491	7.49218327419e-33	4.14052609491
223.945077967	0.0	223.945077967
10.6289499202	4.51642519981	6.11252472039
255.145791241	0.0	255.145791241
35.4468091399	0.0	35.4468091399
453.448710931	0.0	453.448710931
9.15640683297	0.0	9.15640683297
33.4085450284	0.0	33.4085450284
68.0829497062	7.49218327419e-33	68.0829497062
48.9108532901	0.0	48.9108532901
13.3324754784	4.93853160144	8.39394387693
298.120401594	0.0	298.120401594
80.0691667473	0.0	80.0691667473
20.4602358906	0.328333817152	20.1319020734
970.846409099	6.32177682018	964.524632279
26.9488907752	0.0	26.9488907752
22.5185536846	1.19874932387e-31	22.5185536846
1.22228979272	0.584263110639	0.638026682083
10.2457209638	2.99687330967e-32	10.2457209638
51.1846353207	1.19874932387e-31	51.1846353207
2.19594899898	1.43835012397	0.757598875007
57.4001232591	0.0	57.4001232591
42.6833992634	0.0	42.6833992634
53.2380452363	0.0	53.2380452363
23.3207529092	2.99687330967e-32	23.3207529092
12.7157075659	1.19874932387e-31	12.7157075659
632.045154273	0.0	632.045154273
49.6894722163	1.17065363659e-34	49.6894722163
86.6018040953	0.0	86.6018040953
75.162661603	4.79499729548e-31	75.162661603
237.243377632	9.58999459096e-31	237.243377632
121.598784137	0.0	121.598784137
551.758707568	0.0	551.758707568
231.19829582	1.91799891819e-30	231.19829582
631.314882156	0.0	631.314882156
470.77021747	0.0	470.77021747
335.193352033	0.0	335.193352033
278.97573904	0.0	278.97573904
Bottom
