id	name	mass [g/mol]	latitude [rad]	longitude [rad]
Top
1576	C	12.011	1.046992219207706	-3.0625046894285517
1577	C2	24.022	1.1798553205629043	0.4330180206881507
1578	C2	24.022	0.9804738372859894	0.03806259540015345
1579	C2	24.022	0.6905560325562935	1.592383526330879
1580	C	12.011	0.26841199779062014	1.2936185408699838
1581	C2	24.022	0.15627716703140776	-0.4328588810283702
1582	C2	24.022	0.1578849944556674	-0.3200907665304686
1583	C	12.011	0.5524623602395137	0.5442067093318578
1584	C2	24.022	0.30309143048197856	0.07429538763145667
1585	C	12.011	0.18140759298993042	0.24332093963829102
1586	C	12.011	0.7364758810829499	-0.621698712070887
1587	C2	24.022	0.19565427702450564	-0.7270037670344025
1588	C	12.011	1.4589692028812378	-0.9711646638652612
1589	C2	24.022	0.41433125605004895	-0.14490031889364707
1590	C2	24.022	0.16973576845197993	-1.5228901944443485
1591	C	12.011	0.37391132535570604	-1.159772937308646
1592	C2	24.022	1.3790180976018112	-0.7171691770570796
1593	C2	24.022	0.32073580980440725	0.42194279539264584
1594	C	12.011	0.9926743867761182	-0.9106155918254144
1595	C2	24.022	1.2090875250327984	-0.7548169303615606
1596	C2	24.022	0.4593128474902942	-1.8843764833157877
1597	C	12.011	0.6412086303629362	-1.2834286630724974
1598	C	12.011	1.0519330350872131	-0.7000998496152444
1599	C2	24.022	0.328593838701128	-2.3313398338144835
1600	C2	24.022	0.6075993484317648	2.116031043905212
1601	C2	24.022	0.3505371044350414	0.7475917717672784
1602	C2	24.022	0.26751412015020365	2.6358475252311466
1603	C	12.011	0.8182411447479783	-0.2693853013501787
1604	C2	24.022	0.6339324144173611	1.0357085076035257
1605	C	12.011	0.18777352768607092	-2.830382902926496
1606	C2	24.022	0.22123428309673765	2.126945713796923
1607	C	12.011	0.7662954032856647	-0.6221782445168154
1608	C	12.011	0.14754879402155024	-0.056852057295911904
1609	C	12.011	1.2277399326550988	2.5684585690550317
1610	C2	24.022	0.22961141413917285	2.3864600515899226
1611	C2	24.022	0.48160802057982416	1.3224428821550298
1612	C2	24.022	0.31784422924695466	-2.6875132274121443
1613	C2	24.022	0.5579563932964691	3.130756505662794
1614	C3	36.033	0.8222852457216249	2.5229843342735534
1615	C2	24.022	0.4286539408341871	-2.373371765209722
1616	C2	24.022	0.7957930489147862	-1.4851311251992472
1617	C2	24.022	0.8091516515284422	-2.8450475877054426
1618	C2	24.022	0.4884085326361313	0.557086804202628
1619	C2	24.022	0.7009399076945687	-0.7314184036923077
1620	C	12.011	0.08683249540809695	-2.8357683327248933
1621	C	12.011	0.5745855146052067	-0.9608391484847221
1622	C2	24.022	0.4777072377465339	0.047659796608415635
1623	C3	36.033	0.5668733948828538	2.157661592263938
1624	C	12.011	0.5727558112169614	2.3548513826307245
1625	C2	24.022	0.46688332468723864	1.1046913313690043
1626	C	12.011	0.19990960139704914	-0.30459268135708684
1627	C2	24.022	0.06263714372127459	-2.8512469401540157
1628	C2	24.022	0.01797697917879238	-0.32985353252639715
1629	C	12.011	0.35349226268270895	1.761248993780258
1630	C2	24.022	0.15997858482188437	2.3370151229509415
1631	C	12.011	0.2513937206875865	3.0113166902949287
1632	C	12.011	0.25906342953139694	2.1716373901994728
1633	C2	24.022	0.33286923123558304	2.660417397277553
1634	C2	24.022	0.20486111208082655	-2.0352108425294224
1635	C	12.011	0.484937991539927	2.7525122468651033
1636	C2	24.022	0.2441279902894708	-2.0931764349837225
1637	C	12.011	0.3637525792353451	-2.44522242429178
1638	C	12.011	0.39584185129922245	-2.0092728310528187
1639	C	12.011	0.34201497818825594	-3.121232615174783
1640	C2	24.022	0.3804643654896522	-1.4447318867716907
1641	C2	24.022	0.813372299927949	-1.817324161315504
1642	C	12.011	0.3663868518224712	-2.1822867600054585
1643	C2	24.022	0.16450753528885248	-1.3191033436474855
1644	C	12.011	0.45177964683555943	3.019713304559073
1645	C3	36.033	0.30222144170262305	2.645679724252283
1646	C	12.011	0.24245558665348876	1.489270674185547
1647	C	12.011	0.28306531824475	2.276308811753257
1648	C	12.011	0.7897036274439819	1.970516727092926
Bottom
