Total	Internal	Translational
Top
783.838848281	783.711045664	0.127802617566
25.1740126132	0.0	25.1740126132
16.1542613056	0.425459731985	15.7288015737
6.66791127748	1.1755101474	5.49240113008
13.3720375418	0.464259805892	12.9077777359
8.12920266076	0.0	8.12920266076
58.7254476486	4.79499729548e-31	58.7254476486
92.9602427443	1.66501011985	91.2952326244
34.9550136849	4.42192062624	30.5330930586
11.8570347594	1.30221441472	10.5548203447
14.4439505205	0.0	14.4439505205
13.5736737358	2.61876016909	10.9549135667
19.2694375191	8.8705434824	10.3988940367
23.205231862	1.31010981251	21.8951220495
29.5259947818	5.11664503529	24.4093497465
53.0270750348	3.86480030905	49.1622747257
5.74019406034	1.31625325265	4.4239408077
38.0573556048	0.786447834393	37.2709077704
0.611782156224	0.162116626845	0.449665529378
54.7034808138	0.0	54.7034808138
3.7056362751	2.53284332121	1.17279295389
5.85945996376	1.47443102959	4.38502893417
3.86474172732	7.5214496151e-33	3.86474172732
5.96133916518	1.04590521136	4.91543395382
10.685640329	1.12429603005	9.56134429898
8.13242503745	3.36721159636	4.76521344109
9.63088950308	0.352095236135	9.27879426695
12.4496202821	2.80714503147	9.64247525067
13.4567542482	3.10466906001	10.3520851882
21.3661330024	2.0311984598	19.3349345426
6.59035413614	0.608993151453	5.98136098468
6.17412895234	3.65068002659	2.52344892575
4.50233513495	0.240312421653	4.2620227133
4.66010352836	1.39791436217	3.26218916618
4.49567493063	0.511699418355	3.98397551227
8.3510542323	1.82046899373	6.53058523857
7.26131433491	1.3207862411	5.94052809381
17.0863842006	0.58477313693	16.5016110637
0.803292031276	0.0	0.803292031276
4.24860323607	1.7104383118	2.53816492427
4.20684590428	0.610165759207	3.59668014508
8.87971675099	1.66400206561	7.21571468538
49.548531368	4.64963415899	44.898897209
4.3677122014	2.31024429869	2.05746790271
93.2592902679	5.10150441948	88.1577858484
31.3948131229	0.800509541611	30.5943035813
10.7500246142	5.43389986094	5.31612475326
5.39370329782	0.0376956298924	5.35600766792
50.5715788425	0.67733477268	49.8942440698
24.7863942578	2.99687330967e-32	24.7863942578
57.2219922643	0.78452455824	56.4374677061
42.8883792561	3.42917012003	39.4592091361
2.15195825402	1.42910052524	0.722857728782
38.998965117	5.68464668615	33.3143184309
8.86451722239	1.27712034044	7.58739688195
14.3800924086	0.0	14.3800924086
9.44382317291	0.65420865289	8.78961452002
6.79218151732	0.484651314262	6.30753020306
23.1737839239	0.0	23.1737839239
13.8283129414	1.37472482622	12.4535881152
6.48187338097	0.40651430814	6.07535907283
20.4505485973	2.60356924539	17.8469793519
50.4453331296	0.843755410062	49.6015777196
14.428068762	4.77574429754	9.65232446448
20.7007085547	2.20846393121	18.4922446235
12.8823945802	1.21747978206e-31	12.8823945802
12.8685594282	5.11369718067	7.75486224756
25.3764760783	0.0	25.3764760783
14.5264266186	2.57092004245	11.9555065761
72.0115163867	14.5892682065	57.4222481802
11.257256221	2.74459132615	8.51266489482
1.40448969615	0.586617934068	0.817871762084
5.05666743097	2.14059634592	2.91607108505
5.46131681877	0.279524732964	5.18179208581
6.23480442308	3.70168585582	2.53311856727
21.5492584855	2.54483493317	19.0044235523
15.6579542734	1.65541978276	14.0025344906
7.76670892984	1.32033438291	6.44637454693
46.0682380813	7.49218327419e-33	46.0682380813
27.4979923017	0.0	27.4979923017
21.0176398842	1.80747439877	19.2101654854
13.6542369613	4.9665823556	8.6876546057
8.72116129381	7.64535437462	1.07580691919
190.45677915	0.943255995895	189.513523154
8.81245785807	1.96247606819	6.84998178988
6.88568833777	4.21307055668	2.67261778109
17.4313085226	1.57630850503	15.8550000175
11.9668062532	0.369048094683	11.5977581585
75.5151664755	0.0	75.5151664755
28.4959827716	0.0	28.4959827716
0.803895407289	0.0	0.803895407289
11.296853151	3.61721720319	7.67963594782
11.9609487055	1.58451506789	10.3764336376
4.81161153984	2.66449977392	2.14711176592
13.840679064	1.42107202916	12.4196070348
5.09610961172	0.0	5.09610961172
12.7173507266	2.71564223362	10.001708493
14.4946286882	1.8820869318	12.6125417564
6.19745035049	2.53771212366	3.65973822683
10.7158680308	0.496880550037	10.2189874807
23.2047569022	6.2978337953	16.9069231069
26.3165252594	0.0	26.3165252594
24.7101331551	1.26344687048	23.4466862847
12.7135547488	0.665522133167	12.0480326157
6.86891961149	0.0	6.86891961149
16.8172120178	2.70866258739	14.1085494304
14.8380946827	3.19807072375	11.640023959
22.748643158	3.26914681122	19.4794963468
38.0593548965	3.4555377126	34.6038171839
13.6826713075	4.65262553965	9.03004576781
29.7343152944	1.01565534115	28.7186599532
35.2986839717	0.0	35.2986839717
15.1566692279	6.66058250317	8.49608672471
0.886851289943	4.68261454637e-34	0.886851289943
14.5569136244	0.0	14.5569136244
20.6170246452	0.0	20.6170246452
75.5882518001	0.0	75.5882518001
61.815637423	7.77436357641	54.0412738466
17.5309487851	1.74676052242	15.7841882627
10.2556080583	1.99619917915	8.25940887918
47.2876769193	0.0	47.2876769193
6.02375282339	1.51793011361	4.50582270978
8.25096382858	0.883551931114	7.36741189746
4.0902210854	2.38434787206	1.70587321334
22.4166110268	0.63937994089	21.7772310859
15.3519254574	1.49094994287	13.8609755146
6.42294345933	1.63419496791	4.78874849142
6.61773243433	1.46000888433	5.15772355
8.6156051228	1.19874932387e-31	8.6156051228
12.0104727853	0.83829425751	11.1721785277
11.8969387333	0.413564229287	11.483374504
6.2516268886	4.03206518453	2.21956170407
4.4195925539	0.0	4.4195925539
34.1103000367	1.94753491123	32.1627651255
4.53463405157	0.198732728447	4.33590132313
9.39044019948	4.54472063302	4.84571956646
3.33634875855	0.898094794615	2.43825396393
16.1914843496	5.10814661252	11.0833377371
4.07516315628	0.688970623373	3.38619253291
15.5647486988	3.30808423961	12.2566644592
9.31036883975	0.451191446464	8.85917739328
4.41752522215	0.0	4.41752522215
8.83947570516	1.74671700543	7.09275869973
18.9857560897	0.755720629174	18.2300354606
18.8611138052	5.93548361269	12.9256301925
41.3023798116	0.359222215532	40.943157596
15.3445777676	0.0	15.3445777676
10.2896427272	7.49218327419e-33	10.2896427272
29.8535937882	0.049085219663	29.8045085686
13.6483202372	2.27749229494	11.3708279423
38.1083027514	1.19874932387e-31	38.1083027514
20.4364746396	1.37494265844	19.0615319812
24.5974102356	4.38723705053	20.2101731851
5.51007673889	0.0	5.51007673889
0.489102528239	0.172961667432	0.316140860807
149.830911555	1.91799891819e-30	149.830911555
10.84253365	0.0	10.84253365
35.0568433011	0.0	35.0568433011
32.8059926512	0.0	32.8059926512
7.19901375643	0.0	7.19901375643
8.26741063622	2.99687330967e-32	8.26741063622
1.50745210752	0.0	1.50745210752
82.5524695966	4.79499729548e-31	82.5524695966
Bottom
