id	name	mass [g/mol]	latitude [rad]	longitude [rad]
Top
16129	C	12.011	0.8272782200565227	0.22037980003120447
16130	C2	24.022	0.7930113077609574	1.247193399469709
16132	C	12.011	0.6118919790257553	0.48629044946782096
16133	C	12.011	0.89373567550838	2.44010844479061
16134	C	12.011	1.240345032506256	-0.5616691877160127
16135	C2	24.022	0.6881921294562443	-0.12634202943678735
16136	C	12.011	1.1289861770190317	-0.11369306052737391
16137	C2	24.022	1.0094202685433742	-2.1103029962077176
16138	C	12.011	0.914931933407473	1.4509708715258798
16139	C	12.011	0.93912093739333	1.4258970135390936
16140	C	12.011	0.22810024609446064	-1.1456783244675435
16141	C	12.011	0.9609557179975269	-0.3167836248822263
16142	C	12.011	0.45412441351744787	0.7569673771182204
16143	C	12.011	0.7225829073054579	0.5087862971591681
16144	C2	24.022	1.3408808210716066	0.4337205477377692
16145	C	12.011	0.40829123573031684	1.4120836780679773
16146	C2	24.022	0.35790508165007273	2.79844064073868
16147	C	12.011	0.7166397950456244	0.9243201396096711
16148	C	12.011	0.9704236785400602	-0.46833504239983176
16149	C	12.011	0.32945124466903314	-1.6945513623793158
16150	C	12.011	0.7655349883964666	0.54750334664937
16151	C	12.011	0.6499695027248963	1.2403393612086608
16152	C	12.011	1.2280389696859066	0.5274993524966026
16153	C	12.011	0.4789191607743064	-0.15923268295678747
16154	C	12.011	0.5741125237916895	-2.1062618583786445
16156	C	12.011	0.9698004443970859	2.170421188780615
16158	C	12.011	0.5424634499940446	-0.7639004106015918
16159	C	12.011	0.39838966847779117	-0.648056842663574
16160	C	12.011	1.1009469184477987	1.0126056133289991
16161	C	12.011	0.7995220082094686	-0.6399690483226537
16162	C	12.011	0.3182832169276447	0.9978524806916917
16163	C	12.011	0.882561596571552	0.06860476480631932
16165	C	12.011	0.6509102689856036	0.8902338573823759
16166	C	12.011	0.7813380772862242	-0.9975199366218668
16167	C	12.011	1.0464247022661382	0.18145397069684607
16168	C2	24.022	0.4174012799634629	-0.4472648568892939
16169	C2	24.022	0.5424049985756986	0.16497718495978267
16170	C	12.011	0.8107926495388682	0.5901768028858744
16172	C2	24.022	1.0577813077552842	-0.6287818810541582
16174	C	12.011	0.5884547922109326	0.626344986970034
16175	C	12.011	1.241745849816633	0.3291060236158817
16176	C	12.011	0.7556892087117041	-0.17296324051367648
16177	C	12.011	0.99108312432078	-0.4491986535213825
16178	C	12.011	0.6708032630759879	0.9936544885058413
16179	C	12.011	0.9649435419371666	-2.394750942283929
16180	C	12.011	0.7262503176475799	2.1614880643509475
16181	C	12.011	1.092200797796668	-0.6469062962148683
16182	C	12.011	0.4224373527561036	-2.5607324241874565
16183	C	12.011	0.4682307235400522	0.3787794779032633
16184	C	12.011	1.2235164997884762	-1.0424858153687178
16185	C	12.011	1.0178279860153605	-0.8104831657266692
16186	C	12.011	0.4397110146498226	-0.36995597296361904
16187	C	12.011	0.6068580553702974	1.5640210464907043
16188	C2	24.022	0.19567774992720013	-0.7498733517211936
16189	C3	36.033	0.7696583841917706	-2.7371656644940825
16190	C2	24.022	0.915841551438689	-1.9440921761828034
16191	C	12.011	1.4738157300384875	-1.440118761666334
16195	C	12.011	0.2963008225778956	-1.781108320953479
16196	C	12.011	0.14939587562998408	-0.16715226526231344
16197	C	12.011	0.08499038577305937	-2.7954574602627074
16198	C	12.011	0.7952869265889094	-0.12317607006599679
16201	C	12.011	0.8048938808023754	0.4598241360523118
16205	C	12.011	0.8420705973228462	0.7165446467452765
16210	C	12.011	1.2246455009975366	-0.00604312562764574
16213	C	12.011	1.016100957231595	-0.22408432672220308
16214	C	12.011	0.4294519262527893	-2.706099510731879
16215	C	12.011	0.908037109235933	0.03156345462914221
16220	C	12.011	0.6610185620209403	-0.12002372739972136
16221	C	12.011	0.6894247824195907	1.0203303637400338
16224	C	12.011	1.380203429047446	1.0265642662851864
16225	C	12.011	0.6444902900020819	-0.6423134584071148
16230	C	12.011	0.9460666756771402	0.7099785803664899
16232	C	12.011	0.7611767213483094	0.9044130858641125
16233	C	12.011	0.6586438696617897	0.8851914612208435
16234	C	12.011	1.2290546174775392	-1.0910916544473568
16236	C2	24.022	0.913267360396714	0.29722624603918857
16237	C	12.011	0.826311330018973	0.799807561700301
16243	C	12.011	0.6214770009273078	-0.7680675630052398
16246	C	12.011	0.6599618370793431	-0.9595844355352603
16253	C2	24.022	0.5088114151572879	2.1380512080364436
16254	C	12.011	0.6656961402890245	1.5677415861328112
16255	C	12.011	1.1043641670677191	-1.3204898820736164
16257	C	12.011	0.7532501909206778	1.0068280365438955
16258	C	12.011	0.43950377037753646	1.184726341780642
16259	C	12.011	0.9564332643921432	-1.3397332721002122
16268	C	12.011	1.080707889575736	-1.6364725401488118
16269	C	12.011	0.7785611855549256	0.3912271945168681
16270	C	12.011	0.37605269003742026	0.8584189535937411
16271	C	12.011	0.4881446036549058	0.6878312734609264
16274	C2	24.022	1.1698757163384381	-0.21431951260071289
16276	C	12.011	0.4139914482991049	0.7117100494979419
16277	C	12.011	0.901649157951515	0.8577439360185874
16278	C	12.011	1.2512206631008438	-0.053064527177636364
16279	C	12.011	0.9870939169540349	-0.04505221200903671
16281	C	12.011	1.0342929582705753	-0.050061364993201796
16283	C	12.011	1.0125209753820628	0.7157921147482185
16284	C	12.011	0.553797785590697	0.6227271116412686
16285	C	12.011	0.9811165624910647	-0.2407083562108218
16286	C	12.011	0.4463924010094535	-0.4924266422955228
16287	C	12.011	0.9323323327554605	-1.273013354976773
16288	C	12.011	1.259279236684191	1.1562205458852526
16289	C	12.011	1.1415384072658439	-0.18953656538877015
16290	C	12.011	1.0382247022374296	-0.31857856907059157
16291	C	12.011	0.35885598970568855	0.44358673445215363
16292	C	12.011	0.7875675760180335	1.5940335351266919
16293	C	12.011	0.798331600333869	0.3664349003506641
16294	C	12.011	0.6188845939731665	0.9014099048902516
16295	C	12.011	0.5550312012994607	0.7060383643915041
16296	C	12.011	0.5862968959838959	-0.2970503770634823
16297	C	12.011	1.1790611748670377	-1.986907735156787
16298	C	12.011	0.9105226806873655	-0.5421509161732083
16300	C	12.011	0.2275668134135258	-0.8504441704824597
16302	C	12.011	0.9809663209416223	-0.14436139664986603
16303	C	12.011	1.0892268090477844	1.2206892472063458
16306	C	12.011	0.9792127426769563	1.412029022540205
16307	C	12.011	0.6627906871335129	-0.4566934285140147
16308	C	12.011	1.0526441532790023	0.36518396744105724
16309	C	12.011	0.6222325328962554	-1.2631395439563744
16311	C	12.011	0.7726091859238121	1.04845374083199
16313	C	12.011	0.8307599709713973	-0.17275745900077952
16314	C	12.011	0.7717092214637539	0.4926427849968949
16317	C	12.011	0.5794817387586024	-0.5612776534874193
16318	C	12.011	1.1115758921776902	0.7119664656119538
16320	C	12.011	1.0298556826203864	-0.4255137480761499
16321	C	12.011	1.0660284095319583	1.2067517392574323
16322	C	12.011	1.0464201220485794	-0.6070843221023511
16324	C	12.011	0.47970858572273517	0.0727495810216102
16326	C	12.011	0.941632883627921	0.34620424040400866
Bottom
