id	name	mass [g/mol]	latitude [rad]	longitude [rad]
Top
10234	C2	24.022	0.20972661826412284	-0.5497461537974154
10235	C	12.011	1.0694252757928264	-2.1878258044906524
10237	C2	24.022	0.25455014531022113	1.5285605390669508
10239	C2	24.022	1.5005814032404745	-2.0950821933999815
10240	C2	24.022	0.5389662200915273	-2.419243399253145
10241	C2	24.022	1.419506901612769	-2.0470292139920416
10242	C2	24.022	0.7317618213867317	1.0047094155554193
10243	C2	24.022	1.4297855091426097	-2.7782255933043705
10244	C2	24.022	0.44853994808328224	1.1171605125880244
10245	C	12.011	1.2794838242533888	-2.716531153985534
10246	C2	24.022	0.7939166809275956	-3.0604220139989797
10247	C3	36.033	0.48386767130515207	-1.9993108521464937
10249	C2	24.022	0.5913675353994539	-3.027777412915307
10250	C2	24.022	0.08495242876942156	-1.5024043481475369
10251	C2	24.022	0.6131147372961726	-2.160413257122247
10252	C2	24.022	0.9892817829081605	-2.844439131696151
10253	C2	24.022	0.42805881301699467	1.6269008536114364
10254	C2	24.022	0.5536848397609776	2.0238887171135618
10255	C2	24.022	0.3434890159944113	2.6653003730322546
10256	C2	24.022	0.5913802067440417	-1.2179355882652911
10257	C3	36.033	0.15468849723004782	-0.6172027859213517
10258	C2	24.022	1.2245437389444807	2.2544789870135515
10259	C2	24.022	1.4453776642149987	-2.071037943157604
10260	C2	24.022	0.5829566001285467	2.2259074160683254
10261	C	12.011	0.8917843499907714	1.1376265281671565
10262	C2	24.022	0.7629042474868107	0.8537401424695913
10263	C2	24.022	0.4624517571835405	-2.837540839659132
10264	C2	24.022	0.22883965758836605	-2.2041704971968636
10265	C2	24.022	0.6803412354898448	-0.5647994244189314
10266	C2	24.022	0.8132586493066327	2.5398047573963063
10267	C	12.011	0.5173646026951094	1.7625864439780232
10268	C2	24.022	0.7259891191385787	-1.1926925358121394
10269	C2	24.022	1.1118196476245872	-2.0133970577537252
10270	C	12.011	0.5973000381602735	3.0960125814078054
10271	C2	24.022	0.9814782114349607	0.8220792822853195
10272	C2	24.022	0.4901652764220662	-1.761702353990657
10273	C2	24.022	0.6537541212493774	-1.1105148539404788
10274	C2	24.022	0.3005117434260639	2.4101515388893855
10275	C2	24.022	0.09454255475432963	3.018851042494048
10276	C2	24.022	0.37325697131905333	-0.06368101288236232
10277	C2	24.022	0.20880192864406813	-2.6591413556647163
10278	C2	24.022	0.6046592478467662	-1.619806639778021
10279	C3	36.033	0.2267693358624997	-0.858493838298316
10280	C2	24.022	0.3231473082435711	1.1987762835939042
10281	C2	24.022	0.7198835974973448	-1.4940745615626794
10282	C	12.011	0.0699692740099261	-1.4482637050033929
10283	C4	48.044	0.1395485561956802	-2.7088452014107793
10284	C2	24.022	0.7982623552171462	-1.622635045865388
10285	C2	24.022	1.4915154031003166	-3.1200420903171993
10286	C2	24.022	0.23836613610800914	-1.9969585011310327
10287	C2	24.022	0.7225903668238691	-2.139575037855314
10288	C2	24.022	0.6852990775700007	-2.759162254998107
10289	C2	24.022	0.8654840337688673	-1.4650845992606905
10290	C2	24.022	0.7497420685611572	0.6271557444815714
10291	C2	24.022	0.13322737311954144	-0.48894702254448097
10292	C2	24.022	0.1672763040513435	2.8636361766741856
10293	C2	24.022	0.3550594004875058	-0.09462884765222779
10294	C2	24.022	0.7968354519393268	2.128890901520241
10295	C2	24.022	0.16898263506570402	-1.5712763786333148
10296	C3	36.033	0.17748560479303643	2.5641678809997206
10297	C2	24.022	0.24278510915145	2.0347438553897907
10298	C2	24.022	0.3727438280785543	-2.4941505732572327
10299	C3	36.033	0.9439847910132004	-2.118682297415024
10300	C	12.011	0.19956921707924216	-2.048234310348167
10301	C2	24.022	0.18430184882885844	-1.3004898879857003
10302	C2	24.022	0.9653481143371488	-2.469708336738455
