id	name	mass [g/mol]	latitude [rad]	longitude [rad]
Top
2134	C184182	2212210.0019966466	1.144932011664237	-2.562561129555867
2135	C2	24.022	0.38646126012202187	-1.1470628518440733
2136	C2	24.022	0.31504737267158417	-2.6399246482448917
2137	C	12.011	0.8382913647065211	1.9850562584829747
2138	C3	36.033	0.34134540209936165	-1.2019181232182115
2139	C2	24.022	1.2512647393826755	-1.0736145847049239
2140	C	12.011	1.0381888290109254	-2.2975908051279643
2141	C	12.011	0.3699905808390318	-2.974514054550523
2142	C2	24.022	0.7023884716512	-2.306133128216047
2143	C	12.011	0.5747802656701628	-3.0561461383517674
2144	C	12.011	0.7913125858864151	3.094269071718264
2145	C2	24.022	0.25379147157246923	1.3474123894533874
2146	C3	36.033	0.23240285687060916	1.4790600262291358
2147	C2	24.022	0.8603816540240574	-0.6979348955416386
2148	C2	24.022	0.5483859619038293	0.2353310535257372
2149	C3	36.033	0.5732874135936512	-0.019754773069423606
2150	C	12.011	0.2631381084395843	-0.9073351843623031
2151	C3	36.033	1.1260912212381131	2.8715079363788276
2152	C	12.011	0.6255006805474118	-2.538853187612722
2153	C2	24.022	0.9015882081792551	-0.7265889687007481
2154	C	12.011	0.3916055920761348	-0.6670113338412492
2155	C3	36.033	1.1540441885934947	0.004777548732272395
2156	C2	24.022	0.30180212073674334	-2.9704769041711354
2157	C	12.011	1.0231733590140228	-1.9083181479841447
2158	C2	24.022	0.3896064014244094	-1.2565819064291723
2159	C2	24.022	0.009245820860564144	0.8078501795264841
2160	C	12.011	0.14237760788437032	2.3252832533928016
2161	C	12.011	0.48435219243908184	-2.939862603672353
2162	C	12.011	0.931268349615032	-1.96172989532639
2163	C2	24.022	0.485101245728216	-1.199458220770119
2164	C2	24.022	0.4035262151437318	0.8041375740099753
2165	C3	36.033	0.280880964490877	1.1811493912930102
2166	C2	24.022	0.2301543394233674	2.3736106568500444
2167	C2	24.022	0.6294523368899819	2.7623476036570587
2168	C2	24.022	0.35216604641237553	3.0689264971416805
2169	C2	24.022	0.07579011089724437	1.6327853380294977
2170	C2	24.022	0.48774743552802063	-0.3957285926436161
2171	C	12.011	0.4865193756411888	0.1660279876781939
2172	C	12.011	0.597988010116444	0.6453699495972649
2173	C	12.011	0.6461525223056337	-0.7258698597290196
2174	C3	36.033	0.9209897156906427	-0.12384316723264191
2175	C	12.011	0.16525409560243515	0.5921493735418283
2176	C2	24.022	0.5812488723376066	1.5146519239649194
2177	C2	24.022	0.4033462459819135	1.7087364807103937
2178	C2	24.022	0.6827506397136521	-0.7166620873229791
2179	C	12.011	0.5577596293054401	3.031033127576492
2180	C2	24.022	1.1711024216213048	2.9197686863655705
2181	C2	24.022	0.6963253370833518	-0.6443751708304871
2182	C	12.011	1.2786531739438542	0.5428709181212457
2183	C	12.011	0.7438627548064689	-2.462183566116369
2184	C2	24.022	0.5217249292475247	-1.8885264275517772
2185	C2	24.022	0.24598711984142171	-1.0254021534165554
2186	C	12.011	0.45814259869482926	-0.8390905744968061
2187	C2	24.022	0.337904061815799	-0.5166667627687787
2188	C2	24.022	0.5001053114318191	0.5992269130107022
2189	C2	24.022	0.7365599512997397	-1.6435735513433123
2190	C2	24.022	0.5652913050678069	0.9961169975455476
2191	C2	24.022	0.4410571047950034	0.8155472540168692
2192	C2	24.022	0.4415633373843561	2.6985551667749528
2193	C	12.011	0.5846062616035015	0.34877635412462055
2194	C2	24.022	0.6673826611116701	-1.1018248947608127
2195	C2	24.022	0.5354970626156945	-0.7581462834962228
2196	C2	24.022	0.7949897004454769	1.44294803248074
2197	C2	24.022	0.3696941537590455	0.8770457857438636
2199	C2	24.022	0.4952079654497547	-2.7689581695160457
2200	C2	24.022	0.5915942582320575	2.501318314946127
2201	C2	24.022	0.33379072248177866	0.7094807282149741
2202	C	12.011	0.6706067861136684	2.6376025321927066
2203	C2	24.022	0.08668613970069095	1.5696578012767828
2204	C	12.011	0.5423576254919881	0.10141479649528785
2205	C2	24.022	0.8381376303295744	1.859583908698627
2206	C2	24.022	0.9661453603077726	0.005854636196665326
2207	C3	36.033	0.20510621849876765	-2.885983864611996
2208	C2	24.022	0.5609944656253048	0.25119122721658493
2209	C2	24.022	0.5315320075920846	2.2679125405494784
2210	C	12.011	0.32214557460656434	0.3085904501244835
2211	C	12.011	0.4593201133393216	1.6033070994306713
2212	C	12.011	0.2438740781124556	-1.5866650407002296
2213	C	12.011	0.7493030140804178	2.7127679296028715
2214	C	12.011	1.183433508180199	-0.21565158149338914
2215	C	12.011	0.8032320931626357	-1.4058393734574037
2216	C	12.011	1.0374031518549056	1.2421002173260405
2217	C	12.011	1.3457653199648036	0.2610144888138581
2218	C2	24.022	0.8381913011762276	2.182121384254965
2219	C	12.011	0.8193316285155068	1.7043501432754862
2220	C2	24.022	0.45912309340767693	0.6334191361887702
2221	C	12.011	0.21454067976896102	0.5236192343732937
2222	C	12.011	0.9278731449032758	0.007332321020858456
2223	C	12.011	0.7713387897280847	1.7951798171090423
2224	C	12.011	0.37070837429719966	1.5827214571579633
2225	C2	24.022	0.7258697724038446	2.109380496003982
