id	name	mass [g/mol]	latitude [rad]	longitude [rad]
Top
6541	C183927	2209147.196996662	0.06761135714920663	-2.2260375277646975
6545	C2	24.022	0.24917732353728606	2.537320194098078
6547	C3	36.033	0.6608233176787142	-1.2264542020361258
6548	C	12.011	0.5825588915921683	-1.979270342910621
6551	C	12.011	0.4426738857500341	-0.9858068384431056
6553	C2	24.022	1.0982828588344842	0.1838522670842181
6554	C2	24.022	0.6865264260208309	-1.4514242919330251
6555	C	12.011	0.94288688745546	-1.3450239326793725
6556	C	12.011	1.1227940609683469	-0.5993662048779773
6557	C	12.011	0.912787276446924	-1.0087009981878323
6558	C	12.011	0.3097344399902286	-0.7193055688133418
6559	C	12.011	0.7285325677317852	-2.4667315532636134
6560	C	12.011	0.6665166024173828	0.39409187727785033
6561	C	12.011	0.9280563892856569	-0.7634700171398007
6562	C	12.011	0.47784784504218775	-1.0304538824192362
6563	C2	24.022	0.7564776298140268	-0.6036774894806444
6564	C2	24.022	1.20707123385713	-0.10506197217017872
6565	C	12.011	0.5743160890976589	-0.19922747399461155
6566	C	12.011	0.7792334958677041	-1.1902590485744013
6567	C	12.011	0.6826965931659525	-2.0655820004388006
6568	C	12.011	0.6496395753581424	1.6887962738764348
6569	C3	36.033	0.4570240387486115	-2.765927827363239
6570	C2	24.022	0.4561825968870248	-0.2066994118421327
6571	C2	24.022	0.218087526036135	-0.19080917316329882
6572	C	12.011	0.4125921575217964	-0.5170845908058986
6573	C2	24.022	0.37997613005357694	-0.14243792503049682
6574	C	12.011	0.7877746841716703	-1.4079308117993503
6575	C	12.011	0.7649465775555954	1.4245236888500634
6576	C	12.011	0.8526275322511667	0.2779879489439723
6578	C2	24.022	0.6026122926136277	-2.7852392412059452
6583	C2	24.022	0.5962213137962827	2.386384558645077
6592	C	12.011	0.2910957207396379	1.5389110498734062
6593	C	12.011	0.8941386211792605	1.339878454094532
6594	C	12.011	0.8011530119402139	-0.6237174645566058
6596	C	12.011	0.9766421644935168	-1.2493969887398746
6599	C2	24.022	1.161243555389498	-0.4837897636325803
6608	C	12.011	1.2749711443799268	0.36973700873322946
6609	C	12.011	0.2984520803677788	-0.004479959379828955
6610	C	12.011	0.795928355741009	2.0387609298087956
6619	C2	24.022	0.7353871543666308	-0.5429425865313601
6621	C	12.011	1.366402171011649	2.135703445950621
6622	C2	24.022	0.5081383924883508	0.1582955029370491
6623	C	12.011	0.7875208588016426	-1.19580332971341
6624	C	12.011	0.7199971922597395	-1.8231315783161228
6625	C	12.011	0.2242552838781247	0.6133342835801849
6626	C	12.011	0.8168195156644841	2.9673547894214938
6627	C2	24.022	0.38995612638749966	2.7152431470557463
6628	C	12.011	1.1986344692153341	0.11328599223691388
6630	C	12.011	0.7919334537953623	-0.8677084977375126
6631	C2	24.022	0.9921650555101107	0.025276752187828096
6633	C	12.011	0.8874018930275174	-1.3974493408014408
6635	C2	24.022	0.6828143242281965	-0.1410979172906494
6638	C2	24.022	1.0835743738192425	-0.03704576667883689
6639	C2	24.022	0.5983535235171965	-1.924024213495143
6640	C	12.011	0.34478810544722766	2.339556440806267
6641	C3	36.033	0.7433357896013123	-0.5212510324773183
6642	C	12.011	0.7346886329699486	2.2691012077261976
6643	C3	36.033	0.35317702523703154	-1.1798996757099165
6644	C	12.011	0.3174852173043941	-0.44477656317212166
6646	C2	24.022	0.8149313035519349	-3.055835578750316
6647	C2	24.022	0.8780838184328048	1.6201680319542338
6648	C2	24.022	0.7760055302472366	-2.818452604250579
6649	C	12.011	0.6236464967325523	1.026132753357992
6650	C2	24.022	0.530747430078024	-0.36805221451363557
6651	C2	24.022	0.3370588262302529	-1.870460890237379
6652	C2	24.022	0.4652254451472741	0.2509715067276839
6653	C	12.011	0.6470410252804025	-0.9907599222769384
6654	C2	24.022	0.43703974357261655	0.5124945636172017
6655	C	12.011	1.086239964362193	0.14844641401525138
6656	C	12.011	0.880003218341825	0.7250778665608264
6657	C2	24.022	0.7050499620128291	0.15068075627793961
6658	C	12.011	1.570532757419606	-1.6342010882652043
6659	C	12.011	0.4187527399429273	0.25468844387080475
6660	C	12.011	0.7274749225742606	0.45309823711723585
6662	C2	24.022	0.1875858311144311	0.22373307688662977
6663	C2	24.022	0.23934799030160286	-2.9865527008359485
6664	C	12.011	0.019334577846577102	-0.9134946995424936
6665	C2	24.022	0.5848027967530273	-2.38837864258344
6666	C	12.011	0.8800402523774374	-0.9148827177969999
6667	C	12.011	0.8456370774262465	1.091505066455178
6668	C2	24.022	0.2655903173861178	0.10461367887933354
6669	C	12.011	0.09486062802690218	-0.4073041683640241
6671	C2	24.022	1.1230019918426604	2.442184694271847
6672	C	12.011	0.9228708718787969	-0.03916729765323278
6674	C	12.011	0.9566798811688004	-0.18739687203798322
6675	C3	36.033	0.2587770144187814	0.9770977570943705
6676	C2	24.022	0.9360861665662332	1.0596864706024807
6677	C2	24.022	0.39340062252315044	-0.07952994401534688
6678	C	12.011	0.3178321042789372	-1.0944047588759078
6679	C3	36.033	0.7339669881686811	1.1863850926775066
6680	C2	24.022	0.968768699945339	0.3748266331200086
6682	C3	36.033	1.0961262143180919	-2.2665620594902367
6683	C	12.011	0.32260097756005096	1.962684745964182
6684	C2	24.022	0.8084443099832668	-1.8333221824075256
6685	C	12.011	0.5862961150942426	-0.8881822703936678
6687	C2	24.022	0.4717204736544599	-0.41319533072799025
6688	C2	24.022	0.9671985189151454	1.503196454466021
6690	C2	24.022	0.5292492614111708	-2.8589282277561177
6691	C	12.011	0.8263132660611302	2.2666245107461687
6692	C2	24.022	0.3189607305127633	-0.7782020932934306
6693	C3	36.033	0.5098386799833619	-2.586965620814583
6694	C2	24.022	0.3384452892501591	1.0028118186039585
6695	C2	24.022	0.40487361535759203	1.9538054991980638
6697	C3	36.033	0.5714859165290959	2.1442116763832897
6698	C2	24.022	0.6171257497144287	0.3256313591298452
6699	C	12.011	0.12312124164174906	1.287894779460989
6700	C2	24.022	0.8536204269653738	-3.088689919371495
6701	C	12.011	0.8803845399990029	0.7486720696193051
6702	C2	24.022	0.8420385166245578	-0.27940933867864554
6703	C3	36.033	0.4609586526918235	-0.3653480972873807
6706	C	12.011	0.7365320477577952	-0.8171569251732363
6707	C2	24.022	1.5702969637395152	-1.7239221757220942
6708	C2	24.022	1.4208934529589792	-1.7964371788833229
6709	C	12.011	1.0203733441555587	-1.3799304030772384
6711	C2	24.022	0.501950323733273	0.8124605539806082
6712	C	12.011	0.3820773510424737	-0.4129361736460704
6713	C2	24.022	0.8303473429106758	-3.067222226055032
6714	C	12.011	0.6393675305879261	-2.127904973597302
6715	C	12.011	0.8299797608884959	-1.7795454047529964
6716	C	12.011	1.2743859077931656	0.43200674019730095
