id	name	mass [g/mol]	latitude [rad]	longitude [rad]
Top
8309	C276203	3317474.2329911618	0.29285475865604	1.8129790984394307
8310	C2	24.022	0.2543481260743484	3.11371851923843
8311	C2	24.022	0.5298054345596307	1.5338827147772902
8312	C2	24.022	0.5215178825566804	1.216592061158223
8313	C4	48.044	0.4593226438493275	1.0597080203599782
8314	C4	48.044	0.8199345841442338	0.07641978730629335
8315	C2	24.022	0.6134855974960899	1.2641567612770743
8316	C3	36.033	0.09674685793843085	-1.3521051463220668
8317	C2	24.022	0.21386177799441625	0.8246296746827172
8318	C2	24.022	0.45597565601050033	0.7226143789979055
8319	C2	24.022	0.8030981026723882	1.5208008398598793
8320	C2	24.022	0.6118408067968772	0.10988477126658029
8321	C4	48.044	0.5406456594956892	-0.7690493484021591
8322	C2	24.022	0.13322912878163362	1.08941289506575
8323	C2	24.022	0.5036910162424934	0.9253325630717356
8324	C2	24.022	0.32860780037013393	-0.5154467823099264
8325	C2	24.022	0.7360046657542694	-0.7080754655656102
8326	C2	24.022	1.2037113047957466	-2.3904123725750264
8327	C3	36.033	0.4966545944399178	-0.8191688256873095
8329	C2	24.022	0.9990379714972409	0.33079283023222456
8330	C2	24.022	0.28525542677962934	-2.5529284672651853
8331	C	12.011	0.11945115445462962	0.7581862321619844
8332	C3	36.033	0.6501142091525614	-3.126869165182492
8333	C2	24.022	0.6001198513198414	-2.3309221883586964
8334	C2	24.022	0.9578457488690925	2.6837883705266616
8335	C	12.011	0.48652135989320944	0.40067943626230773
8336	C2	24.022	1.1366171128809293	-2.850271570510438
8337	C2	24.022	0.36027597116553983	-1.0587724856996876
8338	C3	36.033	0.48427237056829464	-1.2397459203232932
8339	C3	36.033	0.04188285233409564	2.2913876063860736
8340	C2	24.022	1.0387330142485502	-3.1039025904190343
8341	C2	24.022	0.37088574724763884	-0.9210036105451767
8342	C3	36.033	0.4065216016556586	2.361865253759921
8343	C2	24.022	0.34177378225066374	1.9441615386135287
8344	C	12.011	0.2853867084536588	-2.986137362301907
8345	C	12.011	0.5143827292980379	-2.284984528832372
8346	C2	24.022	0.2964673121586676	-1.7925997966248415
8347	C2	24.022	0.15946332117030634	-1.497792262698824
8348	C3	36.033	1.0635403198688245	2.8825658434557613
8349	C	12.011	0.8880309308652993	-2.9234152612162796
8350	C2	24.022	0.6203347751972398	-1.8724438744860648
8351	C2	24.022	0.29921306925786906	2.210350832870852
8352	C3	36.033	0.11745303560096096	-1.312839321560803
8353	C2	24.022	0.547665260182491	-1.9590535103847573
8354	C2	24.022	0.6913728539250272	-0.3151479776040548
8355	C2	24.022	1.0492070369465956	0.32883607505041124
8356	C2	24.022	0.7999987400653761	-2.9460559764422865
8357	C2	24.022	0.42628698940674586	0.9497128658969339
8358	C2	24.022	0.3010920165439381	2.996851926330048
8359	C2	24.022	0.9784656463087369	0.8086305643220172
8360	C2	24.022	0.8108401836618057	-2.964860588161292
8361	C2	24.022	0.7338207690402975	2.351002597839563
8362	C5	60.05499999999999	0.07535869273164822	-2.4602521161983595
8363	C2	24.022	0.15559278754790826	-1.8504186727737593
8364	C3	36.033	0.6553082483349332	-0.8743536704827437
8365	C2	24.022	1.2803111552295738	-1.399444416171828
8366	C2	24.022	0.6814666808273745	-1.6906758102296273
8367	C2	24.022	1.5161251700090888	-0.4886399420848413
8368	C2	24.022	0.6481678017958815	-1.6802008046932015
8369	C2	24.022	1.5298549436918796	-1.3736213487020654
8370	C2	24.022	1.1404088482918562	-2.2731436861703354
8371	C	12.011	0.2541106425549942	0.823870364498173
8372	C2	24.022	0.43436306998850166	-1.1466675627232124
8373	C2	24.022	0.6444537298129902	2.7373385485495154
8374	C	12.011	1.0866676828198438	3.0738304387293174
8375	C3	36.033	0.3933447849192382	-2.5848237353362653
8376	C2	24.022	0.646117097509304	-2.6595064028674202
8377	C	12.011	0.49329741695647084	-1.0940353361398714
8378	C2	24.022	0.4361426261184574	-2.110862400331153
8379	C2	24.022	0.4389524609029444	-1.982987440210728
8380	C	12.011	0.6001979699216332	2.876296344300793
8381	C2	24.022	0.5180657300872913	-3.116182397313251
8382	C	12.011	0.20602308265496058	-1.313976708428501
8383	C2	24.022	0.20458156098618815	2.287801733369371
8384	C2	24.022	0.12500086249727552	1.065136917158572
8385	C2	24.022	0.7717082206172995	2.7329841103686343
8386	C2	24.022	0.4947936112409407	-1.6279741046454301
8387	C2	24.022	0.43973889350018003	2.203007624677563
