id	name	mass [g/mol]	latitude [rad]	longitude [rad]
Top
13666	C	12.011	0.921004669575928	2.457394435795703
13667	C	12.011	0.4362801746851893	1.897163114767493
13668	C2	24.022	1.1021510969862343	1.2818717641129982
13669	C	12.011	0.48441689950899874	1.321701161621036
13670	C2	24.022	0.6178760653905461	1.5228384673327728
13671	C	12.011	0.47958299681927696	2.26683692557751
13672	C	12.011	0.8830323806975996	1.6710477497324057
13673	C2	24.022	0.5221488511172436	-0.48508008643559875
13674	C	12.011	0.4033660432280754	0.8445795447260505
13675	C	12.011	0.3455076191626869	0.24478596821326537
13676	C2	24.022	0.11998610581018682	2.344995555765407
13677	C	12.011	0.48234805383331697	-2.43075253268711
13678	C2	24.022	0.11587628134247145	1.2873110848973432
13679	C2	24.022	0.061352848967344054	-1.425933718217067
13680	C	12.011	0.6157655748376677	-0.48895326072657314
13681	C	12.011	0.34582018636111983	-2.361658894276441
13682	C	12.011	1.0035180180862533	-0.5055491010937211
13683	C	12.011	0.5943182343984721	-1.9361612197930085
13684	C	12.011	0.6040360611098992	-2.6990459065932
13685	C	12.011	0.9198674008875163	-1.867382833495355
13686	C	12.011	0.8845927347692528	2.0546439062071102
13687	C	12.011	0.8185503595412698	0.05442755942742481
13688	C	12.011	0.5743897356368013	0.8520092570864785
13689	C2	24.022	0.24406031257040228	-1.9632023973982502
13690	C	12.011	0.9508327036949435	0.07531441143066904
13691	C2	24.022	0.48760065870933283	-2.6733459911851196
13692	C	12.011	0.18762861607683157	1.2599838778473635
13693	C	12.011	0.7653855902069554	-0.3875593886045509
13694	C2	24.022	0.1600589067343353	2.2586856603476324
13695	C2	24.022	0.6787823356137104	-1.4698441803152222
13696	C3	36.033	0.22087207118706928	2.5977137745445393
13697	C2	24.022	0.5032496594519932	2.7951221678723113
13698	C2	24.022	0.4616828939545271	-2.168842743904861
13699	C	12.011	0.8800178943161439	2.3219044491483385
13700	C2	24.022	0.43281432877955134	-1.904063660075706
13701	C	12.011	0.5911836920447555	-2.718359867321048
13702	C2	24.022	0.2411142510961055	-2.7962275847041087
13703	C2	24.022	0.5780571188263873	-2.8810629575211935
13704	C	12.011	0.9185358462154183	-2.818881139873142
13705	C	12.011	0.46581122983479867	-2.1057708673819158
13706	C	12.011	0.47484191765373684	-0.36945332256157853
13707	C	12.011	0.7723604104553699	-0.39653377716465243
13708	C	12.011	0.6408061778617986	1.483332563642464
13709	C2	24.022	0.28963434256663306	1.0256214962047205
13710	C2	24.022	0.2926838606035082	-0.3249196062548404
13711	C	12.011	0.6640436878946434	-0.4577997894763756
13712	C	12.011	0.48602232290639397	1.2810200964658125
13713	C	12.011	0.5780884311252256	0.07598814521447185
13714	C	12.011	0.2999777841917437	1.1737261737732727
13715	C	12.011	0.1517225299246672	0.7170840139473537
13716	C	12.011	0.22794941575844768	1.275546614733623
13717	C2	24.022	0.15753506164430942	1.8866920686028434
13718	C	12.011	0.17852854568299661	2.4581583036640153
13719	C	12.011	0.1707232814692193	2.374215765061754
13720	C	12.011	0.40074827464192625	-2.9217610746717373
13721	C2	24.022	0.23759379534986305	-2.6625341887486353
13722	C	12.011	0.19707815059942094	0.765582263530671
13723	C	12.011	0.414325048651196	-0.023662653523637386
13724	C	12.011	0.7787703458073043	2.8225190901701787
13725	C	12.011	0.35060941170010124	-2.2897437482782306
13726	C	12.011	1.1155908182595522	1.5305203166906654
13727	C2	24.022	0.2774286701895524	-0.7952081804422408
13728	C	12.011	0.5748287634527401	-0.5949271774102345
13729	C	12.011	0.31510946782705007	-1.071917431708338
13730	C	12.011	0.3582471790417256	-1.510271845087867
13731	C	12.011	0.12160665719105732	-0.13020872848159118
13732	C	12.011	0.5695258163396185	2.026293133853447
13733	C	12.011	0.07150522930533802	-0.04014752212648793
13734	C2	24.022	0.7205238780312277	-2.8381621773850383
13735	C	12.011	0.1615108515595587	-2.2246043311556503
13736	C	12.011	0.36145009287949476	-2.6264710837425773
13737	C	12.011	0.24395188871366033	2.0784598888158987
13738	C	12.011	0.03195742643124425	1.2153409150449086
13739	C	12.011	0.18769406300850552	1.7689334780820223
13740	C	12.011	0.8417790886590678	1.359122452307793
13741	C	12.011	0.7331755887884097	0.5066422392179
13742	C	12.011	0.3001406596846852	-0.34509412563711334
13743	C	12.011	0.5081824428041164	1.1411076788639039
13744	C	12.011	0.4981887353529549	-0.7729367000836507
Bottom
