id	name	mass [g/mol]	latitude [rad]	longitude [rad]
Top
8985	C276204	3317486.2439911617	0.4892593485928315	1.9076618889172012
8986	C2	24.022	0.7604825032055299	0.7833868577290491
8987	C	12.011	0.8491895864174259	2.199354063664996
8988	C2	24.022	0.6518938716361135	2.280207725244697
8989	C2	24.022	0.48847089427158846	1.1457261689540852
8990	C2	24.022	0.6682601707137117	1.767875329670753
8991	C	12.011	0.6688297013050153	-0.3545264612305709
8992	C2	24.022	0.7977276254616334	0.9922697670771028
8993	C2	24.022	0.7101459376779187	1.124000303211774
8994	C2	24.022	0.46736463435309544	0.11245418303181057
8995	C2	24.022	0.3900830055526902	-0.6117568600630301
8996	C	12.011	0.4994297223306022	2.7176575891921897
8997	C2	24.022	0.7657233170474591	1.332871798229846
8998	C	12.011	0.08537530730226998	1.1175332721386522
8999	C2	24.022	0.1677169785396171	0.7453103508411256
9000	C3	36.033	0.4890072147493618	0.5073997980632018
9001	C2	24.022	0.7932094622872964	-0.6898817361110515
9002	C2	24.022	0.558569353425541	-1.2933422649879855
9003	C2	24.022	0.08348487528149252	-0.7917965802716631
9004	C2	24.022	0.14750137464076893	-0.08557177070763822
9005	C2	24.022	0.22788155814531813	-0.8439472189271328
9006	C2	24.022	0.5865705052646917	1.3314986960069992
9007	C2	24.022	1.245689741254395	0.4623360637855389
9008	C2	24.022	0.47973076963410766	-0.15671541032516323
9009	C2	24.022	0.5001422049441879	-0.5834017167816674
9010	C2	24.022	0.7961056934700472	0.32942053200260346
9011	C2	24.022	0.4676722566975654	-0.7095277762023802
9012	C	12.011	0.6112087733533175	-0.7668994153291914
9013	C2	24.022	0.4203582214725014	2.682220252949704
9014	C3	36.033	0.851248697555795	-0.2837325166073056
9015	C2	24.022	0.09755958862426561	-0.0035219653537015183
9016	C2	24.022	0.9488198537221191	-2.6891813289549455
9017	C2	24.022	0.43216646849136847	-0.3510097269904446
9018	C3	36.033	0.721660897520319	0.9745977406624986
9019	C3	36.033	0.8498381315404315	2.3890558470036027
9020	C2	24.022	0.8998872922410175	1.1901308477175503
9021	C2	24.022	0.7386840680592679	-0.8994702814204225
9022	C2	24.022	0.9351058544854486	-1.07023982722834
9023	C3	36.033	0.06439961480511748	2.30850998206015
9024	C	12.011	1.0086480349833882	-1.1836641711878193
9025	C2	24.022	1.388596991071005	-2.4211492277505413
9026	C2	24.022	0.8527289070465293	2.207388884470685
9027	C2	24.022	0.7267950982170989	-1.4921489954686897
9028	C2	24.022	0.4224592967584009	1.405675094397691
9029	C2	24.022	1.0700540627575226	2.3570446086014383
9030	C2	24.022	0.37070329390520823	-1.6005561145842657
9031	C2	24.022	0.24869380426575305	-1.4391935214589564
9032	C2	24.022	0.6241191417422979	-1.7593950589129466
9033	C2	24.022	0.5374927893706776	-2.5077256953307754
9034	C2	24.022	0.7667731527795157	2.1444196284717965
9035	C2	24.022	0.4053148385798108	-1.8084692745736664
9037	C3	36.033	0.5284960088330172	-1.9292091932814663
9038	C2	24.022	0.5976599093718761	3.03553453180926
9039	C2	24.022	0.41216261216576283	2.991796132979629
9040	C2	24.022	0.7411844977140689	1.1672879043843918
9041	C2	24.022	0.5785112710188015	2.1524893709781363
9042	C2	24.022	0.9344784991716439	-1.3622525302403663
9043	C3	36.033	0.32306152296666546	-2.519381148725989
9044	C2	24.022	0.23199189871459466	-2.930391010743069
9045	C	12.011	0.7084841996002281	2.8548656600823596
9046	C2	24.022	0.310518868721839	-2.0343734272821243
9047	C2	24.022	0.30880852803943876	-0.3727045386612965
9048	C3	36.033	0.7900508786849573	1.1386280901481325
9049	C3	36.033	1.0802038628472168	-1.8528259094529544
9050	C2	24.022	0.444863603654939	-2.6801356792822104
9051	C2	24.022	0.5812471587606346	-1.2474176481319732
9052	C2	24.022	0.2556171201313711	2.7230295595547496
9053	C	12.011	0.1453924576415444	1.8245816464481046
9054	C2	24.022	1.5052467592171777	-2.113017129044149
9055	C2	24.022	0.10301450759225385	0.7141347938176558
9056	C2	24.022	0.42322379710660896	-2.3983541466032845
9057	C2	24.022	0.45430327557985906	-2.989950924712359
9058	C2	24.022	0.5508249346892552	1.836069302460538
9059	C	12.011	0.4788499574459669	2.8044419729327354
9060	C3	36.033	0.41387157627651944	-1.3126211488411823
9061	C	12.011	0.5270334405575311	-2.8846065505824665
