Total	Internal	Translational
Top
28.7038514087	3.0824758845	25.6213755242
8.71884676522	1.37136189935	7.34748486588
1.44461905787	0.314581463005	1.13003759486
1.34523576706	0.304577395567	1.04065837149
8.54715352338	1.19874932387e-31	8.54715352338
21.3800547687	3.19177873171	18.188276037
7.92597606414	2.74824871416	5.17772734999
4.13320697125	1.13247335939	3.00073361186
11.5698449201	1.19874932387e-31	11.5698449201
25.4851274772	0.0	25.4851274772
27.4741670355	2.99687330967e-32	27.4741670355
20.3121165817	3.34407860337	16.9680379783
12.029940405	2.47582360752	9.55411679752
56.9302370709	4.79499729548e-31	56.9302370709
7.43896963272	0.0	7.43896963272
86.9140820554	3.01626023949	83.8978218159
56.7402271661	1.0998747717	55.6403523944
32.9672888041	1.19874932387e-31	32.9672888041
30.7937330748	0.0	30.7937330748
13.4005129868	2.99687330967e-32	13.4005129868
3.93266344733	0.558448804588	3.37421464275
13.9255667834	0.635220739713	13.2903460437
104.133788821	4.79499729548e-31	104.133788821
115.319164025	0.0	115.319164025
48.9649937825	0.606913730996	48.3580800515
17.7201441454	0.0	17.7201441454
10.0260018537	0.542334098634	9.48366775507
1.1161306725	0.448617359115	0.66751331339
32.2143011263	3.81858944977	28.3957116766
200.696047187	0.0	200.696047187
7.67125277137	0.0	7.67125277137
102.037763511	1.96315810199	100.074605409
101.815753716	9.40029486724	92.4154588486
55.4879107367	0.0	55.4879107367
5.51477179389	2.11951330016	3.39525849373
36.993335884	2.44641598607	34.5469198979
5.63204233394	1.31010663482	4.32193569912
120.671312514	1.91799891819e-30	120.671312514
82.9922437834	2.28490746497	80.7073363185
18.5029993007	0.602731775103	17.9002675256
24.4206834504	0.11364605816	24.3070373922
156.136365165	7.49218327419e-33	156.136365165
65.8935095456	4.79499729548e-31	65.8935095456
15.4695065968	2.99687330967e-32	15.4695065968
1.90383610309	1.35615634624	0.547679756845
19.2416541931	3.08582601336	16.1558281798
10.3549251587	2.22138926689	8.13353589183
1.41730764555	7.49218327419e-33	1.41730764555
41.809616044	0.0	41.809616044
56.9134524049	0.0	56.9134524049
126.229887951	0.0	126.229887951
9.49461979353	4.84353344477	4.65108634876
175.014321718	0.0	175.014321718
47.6385276028	1.19874932387e-31	47.6385276028
7.45154705836	5.77953379697	1.67201326139
31.952661072	4.79499729548e-31	31.952661072
55.9586052265	4.90956729564	51.0490379309
133.950541785	0.0	133.950541785
226.32140498	5.68254816808	220.638856812
25.4533690294	7.49218327419e-33	25.4533690294
24.3479530666	0.0	24.3479530666
29.5000457611	0.0	29.5000457611
9.85357484499	2.99687330967e-32	9.85357484499
88.7282427817	0.0	88.7282427817
111.385565851	1.91799891819e-30	111.385565851
3.72052975678	2.74954529886	0.970984457921
1.9504437422	0.896003395052	1.05444034715
20.7833893886	5.03014047244	15.7532489162
11.174826657	1.46276968145	9.71205697557
8.41379361298	3.75630401563	4.65748959735
11.0956101842	2.99687330967e-32	11.0956101842
12.8990309277	0.0	12.8990309277
81.8229785292	0.0	81.8229785292
21.1252425787	0.0	21.1252425787
30.1560328976	4.79499729548e-31	30.1560328976
48.3562760519	0.0	48.3562760519
21.4485950254	0.0	21.4485950254
10.6199767038	0.763335951134	9.85664075267
42.4563419539	5.99374661935e-31	42.4563419539
74.1089056323	0.419019097729	73.6898865346
138.600756716	6.21995550556	132.380801211
33.3609018371	2.99687330967e-32	33.3609018371
11.8739499994	0.0	11.8739499994
10.8206227239	1.45309151108	9.36753121286
56.0685327267	1.19874932387e-31	56.0685327267
11.9734838545	0.0	11.9734838545
40.3709635454	0.0	40.3709635454
48.6760142886	0.0	48.6760142886
131.709338108	4.65183379737	127.05750431
63.272379811	0.0	63.272379811
35.1970093845	7.49218327419e-33	35.1970093845
9.45154756642	2.99687330967e-32	9.45154756642
61.7094137723	1.5112800403	60.198133732
27.0853784598	0.0	27.0853784598
105.976885932	0.0	105.976885932
21.3481669997	0.0	21.3481669997
80.0445136121	0.0	80.0445136121
109.005883317	7.49218327419e-33	109.005883317
74.1674843883	0.0	74.1674843883
108.601372245	0.0	108.601372245
76.0954452919	2.99687330967e-32	76.0954452919
79.5750525279	4.79499729548e-31	79.5750525279
4.58438806327	7.49218327419e-33	4.58438806327
80.7030406545	1.27367115661e-31	80.7030406545
97.5803151403	0.0	97.5803151403
Bottom
