Total	Internal	Translational
Top
939.9773657	939.735994232	0.241371468113
12.8794209203	2.5687642757	10.3106566446
10.9927351402	1.69099511942	9.30174002074
10.6898559006	2.24369288219	8.44616301843
5.651623273	2.42752556693	3.22409770607
19.5446007633	3.23438779932	16.310212964
10.1084287148	0.0722890998661	10.0361396149
7.12411806664	0.131213033784	6.99290503286
12.7580357442	0.895235571784	11.8628001724
17.212951136	0.0	17.212951136
18.2536020757	3.61794035557	14.6356617202
16.9193540439	5.1630454794	11.7563085645
11.2069187728	1.75022405481	9.45669471795
15.6449816015	2.00506284103	13.6399187605
3.99890445919	0.262477596274	3.73642686292
2.77906095162	1.039279485	1.73978146662
36.3951568257	0.0	36.3951568257
13.9257985075	1.46849127382	12.4573072336
5.66631210078	3.1544354842	2.51187661658
9.32515720427	0.0695222365942	9.25563496768
17.960477652	1.28443873885	16.6760389131
28.3378680311	4.71431278066	23.6235552504
65.9421847819	4.79499729548e-31	65.9421847819
19.4742778686	2.7593466893	16.7149311793
9.83783129079	3.56123546585	6.27659582494
3.30648329536	2.39456732423	0.911915971131
18.1691512495	2.1638923713	16.0052588782
24.8313641525	3.98257742893	20.8487867236
8.73950495125	1.76934063003	6.97016432123
3.68480194196	2.21448849634	1.47031344561
6.96455429844	0.653082997397	6.31147130105
32.1757203076	1.8765218077	30.2991984999
2.60855626747	0.0	2.60855626747
2.71084915721	0.828983165289	1.88186599192
6.8065727991	0.867374459996	5.9391983391
10.238439241	0.540828634376	9.69761060661
7.60884635113	1.689778442	5.91906790913
17.94520801	1.74706790338	16.1981401066
11.5645053707	2.74430881323	8.82019655746
6.81696080975	0.107833497363	6.70912731238
1.72130685519	0.422031352323	1.29927550286
14.3073275045	6.86567962766	7.44164787681
2.12336488133	0.405355234852	1.71800964648
1.02998165606	0.827849843125	0.202131812933
18.0476427722	4.2283257935	13.8193169787
13.1232554213	2.11617615227	11.007079269
23.5615627729	0.564747398173	22.9968153747
5.16965846751	0.0	5.16965846751
6.54577738493	0.882317885561	5.66345949937
10.2790254324	0.77142224701	9.50760318537
26.2570095526	0.0	26.2570095526
6.49560567091	1.19758283151	5.2980228394
20.7618503374	1.65479974204	19.1070505954
52.8696939542	2.49681726811	50.372876686
8.9865517358	7.49218327419e-33	8.9865517358
37.3022833208	0.0	37.3022833208
39.8312604942	5.28124992519	34.550010569
17.117336552	4.42489165713	12.6924448949
3.27528278571	2.12868890157	1.14659388414
4.36070258041	1.94990030949	2.41080227092
89.1950764318	1.91799891819e-30	89.1950764318
8.03644620266	0.942031491044	7.09441471162
11.0453151971	1.07806085419	9.9672543429
9.20495873084	3.8475477341	5.35741099674
1.72518251862	0.798552066598	0.926630452022
2.86933200298	1.16867542078	1.7006565822
2.12180698892	0.74512617436	1.37668081456
34.6453089633	4.79499729548e-31	34.6453089633
4.88195546604	0.866474149679	4.01548131637
11.9567692774	2.45053089922	9.50623837822
9.65944172363	7.19172637259	2.46771535104
14.0345047599	1.74201310163	12.2924916583
2.83959384154	0.0	2.83959384154
5.85317265505	1.90161402607	3.95155862898
7.64182862562	1.06667724881	6.57515137682
44.6136526117	1.19874932387e-31	44.6136526117
97.8059288035	4.06681171751	93.739117086
16.4530217217	4.86405063074	11.588971091
6.43720260225	2.18699695714	4.25020564511
42.4566167513	6.62202790057	35.8345888507
29.5916284703	3.46073242473	26.1308960455
4.31343957729	2.31242664624	2.00101293105
1.56486243916	0.231662484621	1.33319995454
0.827682198894	0.431296943941	0.396385254952
9.87676887236	9.40838784961	0.468381022753
1.84510920475	2.99687330967e-32	1.84510920475
29.3095340974	0.0	29.3095340974
3.64642235226	0.841373501654	2.80504885061
12.1180817364	4.43520140861	7.68288032783
3.06903532113	0.0	3.06903532113
3.27625224566	0.830168076886	2.44608416877
5.88781522543	0.272483482427	5.615331743
1.78904190835	1.3138701616	0.475171746749
29.0042093693	5.46078363115	23.5434257382
32.4943222276	0.0	32.4943222276
16.4593859454	0.865996124762	15.5933898207
21.0354152702	2.57363405595	18.4617812142
5.31438472711	0.0781043317001	5.23628039541
22.5539547002	1.87876089436	20.6751938059
13.5331852299	1.19395020711	12.3392350228
4.12360989099	2.06985082975	2.05375906124
9.57110944376	7.07820981446	2.4928996293
0.926687326417	0.0	0.926687326417
10.8823945204	4.26885271273	6.61354180768
25.2899035913	2.46884091073	22.8210626806
83.6496033136	8.83464402006	74.8149592936
5.84142315932	3.38725030269	2.45417285663
1.5303030693	0.997761164328	0.532541904969
28.5865573617	1.73404820858	26.8525091531
1.94486201957	0.937231784941	1.00763023463
10.3672364628	3.26273213104	7.10450433174
101.68846276	1.91799891819e-30	101.68846276
6.89333639556	2.68067487703	4.21266151853
9.30250213578	1.39443462007	7.90806751571
2.78357866611	0.209235517544	2.57434314857
5.05657141958	2.07240796895	2.98416345064
28.2853586141	4.79499729548e-31	28.2853586141
30.2275168033	1.0265327445	29.2009840588
6.48010541654	4.08706330061	2.39304211594
38.073566787	0.0	38.073566787
3.79367001447	0.545319013112	3.24835100136
2.57637888168	0.399944840515	2.17643404116
16.6567918966	7.57478717916	9.08200471746
27.5641869283	0.822961590681	26.7412253376
29.7655765372	0.0	29.7655765372
25.3292872911	2.99687330967e-32	25.3292872911
7.20929892932	3.7954109908	3.41388793852
66.6443803328	2.99687330967e-32	66.6443803328
27.3223892054	1.93419713182	25.3881920736
6.65193524052	1.17065363659e-34	6.65193524052
9.34675741604	1.78638048216	7.56037693388
9.45195407463	3.15601437655	6.29593969807
18.3645988848	3.08332257671	15.2812763081
8.83250926255	1.13616601327	7.69634324928
15.4558986771	1.19874932387e-31	15.4558986771
82.5223005999	0.0	82.5223005999
6.68785937759	0.641772997135	6.04608638046
43.0787026716	6.26226564688	36.8164370247
110.49837152	2.16193720641	108.336434313
15.9596993764	3.10083492869	12.8588644477
35.2801130656	0.0	35.2801130656
50.5932819959	0.642233726495	49.9510482694
16.8797667371	0.0	16.8797667371
5.9731721267	0.0	5.9731721267
16.1116399267	1.91403410468	14.197605822
31.0664983041	0.0	31.0664983041
111.028227659	4.79499729548e-31	111.028227659
70.6903723896	0.0	70.6903723896
2.40484674238	0.0	2.40484674238
47.8546851632	1.19874932387e-31	47.8546851632
56.3560493654	0.0	56.3560493654
26.2086885084	0.495628028306	25.7130604801
4.2333800036	0.0	4.2333800036
37.5353188344	0.0	37.5353188344
Bottom
