#	Energy:	05keV	Layers:	1L	Coordinates:	-0.416666666666667	0.966666666666667

Ejected:	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	12.011	24.022	24.022	12.011	12.011	12.011	12.011	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	36.033	36.033	24.022	36.033	12.011	12.011	12.011	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	12.011	24.022	24.022	24.022
Reflected:

Yields
Ejected
Type	Number
2	60
1	24
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	1L	Coordinates:	1.25	0

Mass spectrum
Ejected:	24.022	12.011	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	12.011	12.011	12.011	24.022	24.022	12.011	24.022	12.011	24.022	12.011	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	12.011	24.022	36.033	24.022	24.022	12.011	24.022	12.011	24.022	12.011	24.022	12.011	24.022	24.022
Reflected:

Yields
Ejected
Type	Number
2	60
1	23
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	1L	Coordinates:	1.25	2.9

Mass spectrum
Ejected:	12.011	24.022	24.022	24.022	24.022	24.022	12.011	12.011	12.011	24.022	24.022	24.022	12.011	24.022	24.022	12.011	24.022	12.011	36.033	24.022	24.022	12.011	12.011	36.033	12.011	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	36.033	24.022	24.022	12.011
Reflected:

Yields
Ejected
Type	Number
2	60
1	21
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	-0.416666666666667	1.93333333333333

Mass spectrum
Ejected:	24.022	24.022	24.022	12.011	12.011	12.011	12.011	12.011	24.022	24.022	24.022	12.011	24.022	12.011	24.022	12.011	12.011	24.022	24.022	24.022	24.022	24.022	12.011	12.011	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	12.011	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	12.011	12.011	24.022	12.011	12.011	24.022	36.033	24.022	24.022	24.022	24.022	12.011	12.011	24.022	12.011	12.011	24.022	24.022	12.011	12.011	24.022
Reflected:

Yields
Ejected
Type	Number
2	58
1	58
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	-1.25	1.93333333333333

Mass spectrum
Ejected:	12.011	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	24.022	12.011	12.011	24.022	12.011	12.011	12.011	24.022	24.022	12.011	24.022	12.011	24.022	12.011	24.022	24.022	24.022	36.033	12.011	24.022	12.011	12.011	12.011	24.022	12.011	12.011	24.022	12.011	24.022	12.011	24.022	12.011	12.011	24.022	24.022	24.022	24.022	24.022	12.011	12.011	12.011	24.022	24.022	12.011	24.022	24.022	24.022	12.011	12.011	24.022	24.022	12.011	12.011	24.022	24.022	12.011	24.022	12.011	12.011	12.011	12.011	12.011
Reflected:

Yields
Ejected
Type	Number
2	58
1	50
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	0.416666666666667	1.93333333333333

Mass spectrum
Ejected:	24.022	24.022	12.011	12.011	12.011	24.022	24.022	12.011	24.022	12.011	12.011	12.011	36.033	36.033	12.011	12.011	12.011	24.022	24.022	24.022	12.011	12.011	12.011	24.022	24.022	12.011	24.022	12.011	24.022	36.033	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	12.011	24.022	24.022	12.011	12.011	24.022	12.011	24.022	12.011	12.011	12.011	12.011	12.011	24.022	12.011	24.022	12.011	24.022	12.011	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	12.011	24.022	24.022	24.022
Reflected:

Yields
Ejected
Type	Number
1	61
2	57
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	1.25	1.93333333333333

Mass spectrum
Ejected:	12.011	24.022	24.022	24.022	12.011	12.011	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	12.011	24.022	24.022	12.011	12.011	12.011	24.022	24.022	12.011	24.022	12.011	12.011	24.022	12.011	24.022	12.011	24.022	12.011	12.011	12.011	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	12.011	12.011	24.022	24.022	24.022	12.011	12.011	12.011	24.022	24.022	24.022	24.022	12.011	12.011	12.011	24.022	12.011	24.022	24.022	12.011	12.011	24.022	12.011	24.022	24.022	12.011	24.022	12.011
Reflected:

Yields
Ejected
Type	Number
1	55
2	56
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	-0.416666666666667	0.966666666666667

Mass spectrum
Ejected:	12.011	12.011	24.022	24.022	12.011	24.022	12.011	12.011	24.022	24.022	24.022	12.011	12.011	24.022	12.011	12.011	24.022	12.011	12.011	12.011	12.011	36.033	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	12.011	24.022	12.011	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	12.011	24.022	24.022	36.033	24.022	24.022	24.022	12.011	12.011	12.011	24.022	12.011	12.011	24.022	12.011	24.022	12.011	24.022	24.022	24.022	12.011	12.011	12.011	12.011	12.011
Reflected:

Yields
Ejected
Type	Number
2	55
1	55
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	-0.416666666666667	0

Mass spectrum
Ejected:	12.011	12.011	12.011	24.022	24.022	24.022	12.011	12.011	12.011	12.011	12.011	24.022	12.011	24.022	24.022	24.022	24.022	12.011	12.011	12.011	12.011	12.011	12.011	24.022	12.011	24.022	12.011	12.011	24.022	12.011	24.022	12.011	12.011	12.011	24.022	12.011	12.011	24.022	24.022	12.011	12.011	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	12.011	12.011	36.033	12.011	12.011	24.022	12.011	12.011	24.022	24.022	24.022	24.022	12.011	12.011	24.022	24.022	24.022	24.022	24.022	24.022
Reflected:

Yields
Ejected
Type	Number
1	48
2	59
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	-0.416666666666667	2.9

Mass spectrum
Ejected:	24.022	24.022	12.011	12.011	12.011	12.011	24.022	24.022	24.022	24.022	24.022	12.011	12.011	12.011	12.011	36.033	24.022	24.022	24.022	12.011	24.022	24.022	24.022	12.011	12.011	24.022	24.022	24.022	24.022	24.022	24.022	12.011	12.011	24.022	24.022	12.011	24.022	12.011	12.011	24.022	24.022	24.022	12.011	24.022	24.022	24.022	12.011	12.011	24.022	24.022	12.011	12.011	12.011	12.011	12.011	24.022	24.022	12.011	24.022	24.022	24.022	12.011	24.022	24.022	12.011	24.022	24.022	24.022	24.022	12.011	12.011	24.022	12.011	12.011
Reflected:

Yields
Ejected
Type	Number
2	57
1	61
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	-1.25	0.966666666666667

Mass spectrum
Ejected:	24.022	24.022	12.011	12.011	24.022	24.022	24.022	12.011	12.011	12.011	12.011	24.022	24.022	24.022	12.011	24.022	12.011	24.022	12.011	12.011	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	12.011	12.011	24.022	24.022	24.022	12.011	12.011	12.011	12.011	24.022	12.011	24.022	24.022	24.022	36.033	12.011	12.011	24.022	24.022	12.011	12.011	24.022	24.022	24.022	12.011	12.011	24.022	12.011
Reflected:

Yields
Ejected
Type	Number
2	57
1	52
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	-1.25	0

Mass spectrum
Ejected:	12.011	24.022	24.022	12.011	24.022	36.033	12.011	24.022	24.022	12.011	12.011	12.011	24.022	12.011	24.022	24.022	12.011	12.011	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	12.011	24.022	12.011	12.011	24.022	12.011	24.022	36.033	12.011	12.011	24.022	24.022	24.022	24.022	12.011	12.011	12.011	24.022	24.022	24.022	12.011	12.011	24.022	12.011	24.022
Reflected:

Yields
Ejected
Type	Number
1	55
2	57
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	-1.25	2.9

Mass spectrum
Ejected:	12.011	24.022	12.011	12.011	24.022	12.011	12.011	12.011	24.022	36.033	12.011	12.011	24.022	24.022	12.011	12.011	24.022	24.022	24.022	12.011	24.022	12.011	24.022	24.022	36.033	24.022	12.011	12.011	24.022	24.022	12.011	24.022	12.011	12.011	24.022	12.011	24.022	24.022	12.011	12.011	24.022	24.022	24.022	12.011	12.011	24.022	24.022	12.011	24.022	24.022	24.022	24.022	12.011	12.011	24.022	12.011	12.011	12.011	24.022	24.022	12.011	24.022	24.022	24.022	12.011	24.022	24.022	12.011	24.022
Reflected:

Yields
Ejected
Type	Number
1	55
2	54
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	0.416666666666667	0.966666666666667

Mass spectrum
Ejected:	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	12.011	12.011	24.022	24.022	12.011	12.011	24.022	24.022	12.011	24.022	12.011	24.022	12.011	24.022	12.011	24.022	24.022	24.022	24.022	12.011	12.011	24.022	12.011	12.011	24.022	12.011	24.022	36.033	12.011	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	12.011	24.022	24.022	24.022	12.011	12.011	12.011	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	12.011	24.022	12.011	12.011	24.022	24.022
Reflected:

Yields
Ejected
Type	Number
2	58
1	64
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	0.416666666666667	0

Mass spectrum
Ejected:	12.011	12.011	12.011	24.022	12.011	24.022	24.022	12.011	24.022	24.022	24.022	12.011	24.022	24.022	24.022	12.011	24.022	12.011	12.011	12.011	24.022	12.011	12.011	12.011	24.022	24.022	12.011	24.022	12.011	24.022	12.011	24.022	12.011	24.022	24.022	12.011	24.022	12.011	12.011	24.022	24.022	12.011	24.022	36.033	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	12.011	12.011	24.022	12.011	24.022	12.011	24.022	12.011	24.022	12.011	12.011	12.011	24.022	24.022	24.022	12.011	24.022	24.022
Reflected:

Yields
Ejected
Type	Number
1	56
2	56
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	0.416666666666667	2.9

Mass spectrum
Ejected:	24.022	12.011	12.011	12.011	12.011	24.022	12.011	24.022	24.022	36.033	12.011	24.022	24.022	36.033	12.011	24.022	12.011	24.022	12.011	12.011	24.022	24.022	36.033	24.022	24.022	12.011	24.022	24.022	12.011	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	12.011	12.011	12.011	12.011	24.022	24.022	24.022	24.022	24.022	24.022	12.011	12.011	24.022	12.011	24.022	12.011	12.011	24.022	24.022	24.022	24.022	12.011	24.022
Reflected:

Yields
Ejected
Type	Number
1	50
2	57
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	1.25	0.966666666666667

Mass spectrum
Ejected:	24.022	12.011	24.022	24.022	12.011	12.011	12.011	12.011	12.011	24.022	24.022	24.022	36.033	24.022	12.011	12.011	12.011	12.011	24.022	12.011	12.011	24.022	24.022	24.022	24.022	12.011	36.033	24.022	36.033	24.022	12.011	12.011	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	36.033	24.022	12.011	24.022	12.011	24.022	12.011	24.022	12.011	24.022	24.022	24.022	24.022	12.011	24.022	24.022	12.011	12.011	12.011	24.022	12.011	24.022	24.022	12.011
Reflected:

Yields
Ejected
Type	Number
1	52
2	57
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	1.25	0

Mass spectrum
Ejected:	12.011	24.022	24.022	12.011	24.022	24.022	12.011	24.022	24.022	24.022	12.011	24.022	24.022	12.011	12.011	12.011	24.022	24.022	24.022	12.011	12.011	24.022	36.033	24.022	24.022	24.022	24.022	24.022	24.022	36.033	12.011	12.011	12.011	12.011	24.022	12.011	12.011	24.022	12.011	24.022	12.011	24.022	36.033	24.022	36.033	24.022	12.011	24.022	12.011	12.011	12.011	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	12.011	12.011
Reflected:

Yields
Ejected
Type	Number
1	56
2	58
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	2L	Coordinates:	1.25	2.9

Mass spectrum
Ejected:	12.011	24.022	36.033	12.011	12.011	12.011	12.011	12.011	12.011	24.022	24.022	24.022	24.022	12.011	24.022	24.022	12.011	12.011	12.011	12.011	24.022	24.022	12.011	12.011	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	36.033	24.022	12.011	36.033	24.022	24.022	12.011	24.022	12.011	24.022	24.022	24.022	24.022	60.05499999999999	24.022	24.022	24.022	12.011	12.011	24.022	12.011	24.022	12.011	24.022	12.011	12.011	12.011	24.022	24.022	24.022	12.011	24.022	36.033	24.022	24.022	12.011	24.022
Reflected:

Yields
Ejected
Type	Number
1	63
2	58
Reflected
Type	Number

##########
#	Energy:	05keV	Layers:	4L	Coordinates:	0	0

Mass spectrum
Ejected:	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	12.011	12.011	24.022	12.011	12.011	12.011	24.022	24.022	24.022	12.011	24.022	24.022	24.022	12.011	24.022	24.022	12.011	24.022	12.011	24.022	12.011	24.022	12.011	24.022	24.022	24.022	24.022	12.011	24.022	12.011	24.022	12.011	24.022	24.022	24.022	24.022	36.033	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	12.011	24.022	24.022	12.011	24.022	12.011	12.011	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	36.033	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	12.011	24.022	24.022	24.022
Reflected:	864.7919999999995	13428.298000000317	5873.379000000053	2762.5299999999943	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	5801.31300000005	2678.4529999999945	3038.7829999999935	336.3080000000001	444.4070000000003	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	132.12099999999998	84.07699999999998	168.15399999999997	48.044	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	48.044	72.06599999999999	48.044	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	48.044	72.06599999999999	48.044	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	48.044	48.044	48.044	1561.4299999999976	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	3999.662999999991	1309.1989999999983	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	48.044	156.14299999999997	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	48.044	48.044	72.06599999999999	48.044	276.253	372.3410000000002	72.06599999999999	72.06599999999999	48.044	72.06599999999999	72.06599999999999	48.044	72.06599999999999	72.06599999999999	396.3630000000002	48.044	48.044	84.07699999999998	48.044	408.37400000000025	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	72.06599999999999	156.14299999999997	48.044	48.044

Yields
Ejected
Type	Number
1	134
2	40
Reflected
Type	Number
1	4205

##########
#	Energy:	05keV	Layers:	4L	Coordinates:	-0.416666666666667	0.966666666666667

Mass spectrum
Ejected:	24.022	12.011	24.022	24.022	12.011	12.011	36.033	12.011	12.011	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	12.011	12.011	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	12.011	48.044	24.022	24.022	24.022	24.022	36.033	24.022	24.022	12.011	24.022	12.011	24.022	24.022	12.011	36.033	24.022	24.022	12.011	12.011	24.022	24.022	12.011	24.022	12.011	36.033	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011
Reflected:	360.33000000000015	6570.017000000077	1177.0779999999986	72.06599999999999	7999.326000000127	432.3960000000003	1309.1989999999983	216.19799999999995	780.7149999999997	96.08799999999998	48.044	408.37400000000025	768.7039999999997	48.044	360.33000000000015	48.044	756.6929999999998	48.044	1249.1439999999984	72.06599999999999	144.13199999999998	192.17599999999996	72.06599999999999	1044.956999999999	1837.6829999999968	48.044	48.044	48.044	144.13199999999998	72.06599999999999	1129.0339999999987	48.044	396.3630000000002	360.33000000000015	228.20899999999995	432.3960000000003	168.15399999999997	48.044	96.08799999999998	84.07699999999998	48.044	108.09899999999998	948.8689999999992	660.605	72.06599999999999	912.8359999999993	336.3080000000001	192.17599999999996	936.8579999999993	1237.1329999999984	1068.978999999999	1237.1329999999984	1032.945999999999	48.044	1153.0559999999987	6822.248000000086	1032.945999999999	3375.0909999999926

Yields
Ejected
Type	Number
1	126
2	36
Reflected
Type	Number
1	4220

##########
#	Energy:	05keV	Layers:	4L	Coordinates:	-0.416666666666667	0

Mass spectrum
Ejected:	12.011	24.022	24.022	24.022	24.022	24.022	12.011	36.033	24.022	12.011	12.011	12.011	24.022	24.022	24.022	24.022	24.022	36.033	12.011	12.011	12.011	12.011	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	12.011	24.022	24.022	24.022	36.033	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	12.011	36.033	12.011	12.011	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	24.022	36.033	24.022	24.022	24.022	36.033	24.022	24.022	24.022	24.022	12.011	24.022	24.022	12.011	24.022	24.022	12.011	24.022	24.022	24.022	12.011	24.022	12.011	24.022	24.022
Reflected:	372.3410000000002	5320.873000000033	6570.017000000077	2834.595999999994	192.17599999999996	192.17599999999996	672.616	72.06599999999999	1777.627999999997	156.14299999999997	48.044	840.7699999999995	732.6709999999998	492.4510000000004	492.4510000000004	132.12099999999998	48.044	1008.9239999999991	2390.1889999999953	288.264	696.6379999999999	132.12099999999998	624.5720000000001	48.044	48.044	108.09899999999998	48.044	648.594	1141.0449999999987	396.3630000000002	360.33000000000015	228.20899999999995	432.3960000000003	3843.5199999999913	1333.2209999999982	192.17599999999996	48.044	72.06599999999999	2378.1779999999953	912.8359999999993	336.3080000000001	444.4070000000003	240.21999999999994	192.17599999999996	1032.945999999999	144.13199999999998	6473.929000000074	1417.297999999998	336.3080000000001	1032.945999999999

Yields
Ejected
Type	Number
1	135
2	45
Reflected
Type	Number
1	4161

##########
#	Energy:	05keV	Layers:	4L	Coordinates:	-0.416666666666667	1.93333333333333

Mass spectrum
Ejected:	12.011	24.022	24.022	24.022	12.011	24.022	24.022	12.011	24.022	36.033	36.033	12.011	24.022	24.022	24.022	24.022	12.011	36.033	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	36.033	24.022	36.033	12.011	24.022	24.022	24.022	24.022	12.011	12.011	24.022	24.022	12.011	24.022	36.033	24.022	24.022	24.022	36.033	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	24.022	12.011	24.022	12.011	24.022	12.011	24.022	24.022	12.011	12.011	24.022	24.022	24.022	36.033	24.022	36.033	24.022	12.011	24.022	24.022	36.033	24.022	24.022	24.022	12.011	24.022	24.022	24.022	24.022	24.022	24.022	12.011	12.011	24.022	12.011	24.022	24.022	24.022	24.022	12.011	12.011	24.022	24.022	24.022	24.022	24.022	12.011	12.011	12.011	12.011
Reflected:	5320.873000000033	6570.017000000077	2065.891999999996	7759.106000000119	132.12099999999998	72.06599999999999	48.044	2101.924999999996	72.06599999999999	48.044	48.044	2750.5189999999943	732.6709999999998	48.044	48.044	72.06599999999999	48.044	48.044	48.044	48.044	11494.52700000025	96.08799999999998	8467.755000000143	660.605	120.10999999999997	48.044	216.19799999999995	48.044	204.18699999999995	6918.336000000089	624.5720000000001	4540.158000000006	108.09899999999998	72.06599999999999	72.06599999999999	1020.934999999999	456.41800000000035	300.27500000000003	432.3960000000003	8311.612000000137	3795.4759999999915	552.5060000000003	48.044	48.044	2846.606999999994	1249.1439999999984	912.8359999999993	336.3080000000001	1237.1329999999984	1068.978999999999	9596.789000000183	1032.945999999999	6570.017000000077	336.3080000000001	1105.0119999999988	456.41800000000035	876.8029999999994	348.31900000000013

Yields
Ejected
Type	Number
1	151
2	40
Reflected
Type	Number
1	8718

##########
#	Energy:	05keV	Layers:	4L	Coordinates:	-0.416666666666667	2.9

Mass spectrum
